particle_size,1_250_1_00,1_250_1_01,1_250_1_02,1_250_2_00,1_250_2_01,1_250_2_02,2_500_1_00,2_500_1_01,2_500_1_02,2_500_2_00,2_500_2_01,2_500_2_02,3_500_1_00,3_500_1_01,3_500_1_02,3_500_2_00,3_500_2_01,3_500_2_02,4_500_1_00,4_500_1_01,4_500_1_02,4_500_2_00,4_500_2_01,4_500_2_02,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,6_250_1_00,6_250_1_01,6_250_1_02,6_250_2_00,6_250_2_01,6_250_2_02,6_500_1_00,6_500_1_01,6_500_1_02,7_250_1_00,7_250_1_01,7_250_1_02,7_500_1_00,7_500_1_01,7_500_1_02,7_500_2_00,7_500_2_01,7_500_2_02,8_500_1_00,8_500_1_01,8_500_1_02,8_500_2_00,8_500_2_01,8_500_2_02,9_500_1_00,9_500_1_01,9_500_1_02,9_500_2_00,9_500_2_01,9_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,11_500_1_00,11_500_1_01,11_500_1_02,11_500_2_00,11_500_2_01,11_500_2_02,12_500_1_00,12_500_1_01,12_500_1_02,12_500_2_00,12_500_2_01,12_500_2_02,13_500_1_00,13_500_1_01,13_500_1_02,13_500_2_00,13_500_2_01,13_500_2_02,14_500_1_00,14_500_1_01,14_500_1_02,14_500_2_00,14_500_2_01,14_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,16_500_1_00,16_500_1_01,16_500_1_02,16_500_2_00,16_500_2_01,16_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,28_500_1_00,28_500_1_01,28_500_1_02,18_500_1_00,18_500_1_01,18_500_1_02,18_500_2_00,18_500_2_01,18_500_2_02,28_500_2_00,28_500_2_01,28_500_2_02,19_500_1_00,19_500_1_01,19_500_1_02,19_500_2_00,19_500_2_01,19_500_2_02,20_500_1_00,20_500_1_01,20_500_1_02,20_500_2_00,20_500_2_01,20_500_2_02,21_500_1_00,21_500_1_01,21_500_1_02,21_500_2_00,21_500_2_01,21_500_2_02,22_500_1_00,22_500_1_01,22_500_1_02,22_500_2_00,22_500_2_01,22_500_2_02,23_500_1_00,23_500_1_01,23_500_1_02,23_500_2_00,23_500_2_01,23_500_2_02,24_800_1_00,24_800_1_01,24_800_1_02,24_800_2_00,24_800_2_01,24_800_2_02,25_500_1_00,25_500_1_01,25_500_1_02,25_500_2_00,25_500_2_01,25_500_2_02,26_500_1_00,26_500_1_01,26_500_1_02,26_500_2_00,26_500_2_01,26_500_2_02,27_500_1_00,27_500_1_01,27_500_1_02,27_500_2_00,27_500_2_01,27_500_2_02,29_800_1_00,29_800_1_01,29_800_1_02,29_800_2_00,29_800_2_01,29_800_2_02,30_800_1_00,30_800_1_01,30_800_1_02,30_800_2_00,30_800_2_01,30_800_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02,32_500_1_00,32_500_1_01,32_500_1_02,32_500_2_00,32_500_2_01,32_500_2_02,33_500_1_00,33_500_1_01,33_500_1_02,33_500_2_00,33_500_2_01,33_500_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02,35_500_1_00,35_500_1_01,35_500_1_02,35_500_2_00,35_500_2_01,35_500_2_02,36_500_1_00,36_500_1_01,36_500_1_02,36_500_2_00,36_500_2_01,36_500_2_02
577.5,0,0,0,0,2434,1801,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1627,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26840,0,0,0,0,0,0,0,0,0,0,0,41804,0,0,0,15776,0,0,0,0,0,0,807,0,8692,0,0,0,0,43,0,3563,23,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51843,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,69288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,1309,0,0,0,0,0,0,0,0,0,10822,1090,0,0,0,0,0,0,0,0,0,3999,0,19209,1,0,0,0,0
578.5,0,0,0,0,2428,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33261,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26361,0,0,0,0,0,0,0,0,0,0,0,44121,0,0,0,16509,0,0,0,0,0,0,724,0,8147,0,0,0,0,42,0,3476,20,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52176,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,69494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135,0,0,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,1223,0,0,0,0,0,0,0,0,0,12288,1014,0,0,0,0,0,0,0,0,0,4252,0,19308,0,0,0,0,0
579.5,0,0,0,0,2425,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33280,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25890,0,0,0,0,0,0,0,0,0,0,0,46446,0,0,0,17250,0,0,0,0,0,0,649,0,7612,0,0,0,0,42,0,3387,17,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52349,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,69486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,1144,0,0,0,0,0,0,0,0,0,13856,941,0,0,0,0,0,0,0,0,0,4515,0,19237,0,0,0,0,0
580.5,0,0,0,0,2426,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33246,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25432,0,0,0,0,0,0,0,0,0,0,0,48766,0,0,0,17992,0,0,0,0,0,0,581,0,7089,0,0,0,0,42,0,3296,15,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52358,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,69261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,1072,0,0,0,0,0,0,0,0,0,15512,872,0,0,0,0,0,0,0,0,0,4788,0,18997,0,0,0,0,0
581.5,0,0,0,0,2429,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33156,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24989,0,0,0,0,0,0,0,0,0,0,0,51069,0,0,0,18731,0,0,0,0,0,0,519,0,6580,0,0,0,0,42,0,3202,13,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52204,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,68821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,1006,0,0,0,0,0,0,0,0,0,17245,807,0,0,0,0,0,0,0,0,0,5070,0,18594,0,0,0,0,0
582.5,0,0,0,0,2436,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33008,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24563,0,0,0,0,0,0,0,0,0,0,0,53338,0,0,0,19459,0,0,0,0,0,0,464,0,6087,0,0,0,0,43,0,3106,11,0,0,0,0,0,0,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51888,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,68169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,19035,745,0,0,0,0,0,0,0,0,0,5360,0,18038,0,0,0,0,0
583.5,0,0,0,0,2446,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32800,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24156,0,0,0,0,0,0,0,0,0,0,0,55561,0,0,0,20170,0,0,0,0,0,0,413,0,5612,0,0,0,0,43,0,3010,9,0,0,0,0,0,0,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51411,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,67311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,891,0,0,0,0,0,0,0,0,0,20863,687,0,0,0,0,0,0,0,0,0,5658,0,17342,0,0,0,0,0
584.5,0,0,0,0,2459,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32531,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23770,0,0,0,0,0,0,0,0,0,0,0,57722,0,0,0,20855,0,0,0,0,0,0,368,0,5157,0,0,0,0,44,0,2912,8,0,0,0,0,0,0,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50778,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,66254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,22703,632,0,0,0,0,0,0,0,0,0,5964,0,16524,0,0,0,0,0
585.5,0,0,0,0,2475,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32199,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23406,0,0,0,0,0,0,0,0,0,0,0,59807,0,0,0,21506,0,0,0,0,0,0,327,0,4722,0,0,0,0,45,0,2813,7,0,0,0,0,0,0,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49995,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,65008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,0,794,0,0,0,0,0,0,0,0,0,24532,581,0,0,0,0,0,0,0,0,0,6277,0,15604,0,0,0,0,0
586.5,0,0,0,0,2493,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31804,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,23064,0,0,0,0,0,0,0,0,0,0,0,61800,0,0,0,22116,0,0,0,0,0,0,290,0,4309,0,0,0,0,46,0,2714,6,0,0,0,0,0,0,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49068,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,63584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,0,0,26319,533,0,0,0,0,0,0,0,0,0,6595,0,14602,0,0,0,0,0
587.5,0,0,0,0,2515,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31346,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,22745,0,0,0,0,0,0,0,0,0,0,0,63687,0,0,0,22675,0,0,0,0,0,0,257,0,3919,0,0,0,0,48,0,2614,5,0,0,0,0,0,0,3627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48005,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,61995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,28036,488,0,0,0,0,0,0,0,0,0,6918,0,13542,0,0,0,0,0
588.5,0,0,0,0,2538,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30824,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,22449,0,0,0,0,0,0,0,0,0,0,0,65454,0,0,0,23174,0,0,0,0,0,0,228,0,3551,0,0,0,0,49,0,2515,4,0,0,0,0,0,0,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46817,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,60253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,0,29654,446,0,0,0,0,0,0,0,0,0,7245,0,12445,0,0,0,0,0
589.5,0,0,0,0,2565,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30240,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,22177,0,0,0,0,0,0,0,0,0,0,0,67087,0,0,0,23605,0,0,0,0,0,0,202,0,3206,0,0,0,0,51,0,2416,4,0,0,0,0,0,0,5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45512,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,58376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,31142,407,0,0,0,0,0,0,0,0,0,7575,0,11334,0,0,0,0,0
590.5,0,0,0,0,2594,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29596,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,21927,0,0,0,0,0,0,0,0,0,0,0,68573,0,0,0,23959,0,0,0,0,0,0,178,0,2885,0,0,0,0,53,0,2318,3,0,0,0,0,0,0,6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44103,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,56379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,0,32473,371,0,0,0,0,0,0,0,0,0,7906,0,10229,0,0,0,0,0
591.5,0,0,0,0,2626,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28893,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,21700,0,0,0,0,0,0,0,0,0,0,0,69902,0,0,0,24228,0,0,0,0,0,0,157,0,2586,0,0,0,0,56,0,2220,3,0,0,0,0,0,0,7008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42602,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,54279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,33622,337,0,0,0,0,0,0,0,0,0,8238,0,9147,0,0,0,0,0
592.5,0,0,0,0,2659,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28134,0,0,779,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,21495,0,0,0,0,0,0,0,0,0,0,0,71061,0,0,0,24405,0,0,0,0,0,0,138,0,2310,0,0,0,0,59,0,2124,2,0,0,0,0,0,0,8123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41021,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,52093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,34564,306,0,0,0,0,0,0,0,0,0,8569,0,8106,0,0,0,0,0
593.5,0,0,0,0,2696,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27322,0,0,1075,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21312,0,0,0,0,0,0,0,0,0,0,0,72041,0,0,0,24484,0,0,0,0,0,0,122,0,2056,0,0,0,0,62,0,2030,2,0,0,0,0,0,0,9351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39372,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,49838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,35281,277,0,0,0,0,0,0,0,0,0,8897,0,7118,0,0,0,0,0
594.5,0,0,0,0,2734,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26462,0,0,1465,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21149,0,0,0,0,0,0,0,0,0,0,0,72836,0,0,0,24458,0,0,0,0,0,0,107,0,1823,0,0,0,0,66,0,1936,2,0,0,0,0,0,0,10692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37670,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,35759,251,0,0,0,0,0,0,0,0,0,9222,0,6193,0,0,0,0,0
595.5,0,0,0,0,2774,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25556,0,0,1969,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21005,0,0,0,0,0,0,0,0,0,0,0,73437,0,0,0,24325,0,0,0,0,0,0,94,0,1610,0,0,0,0,70,0,1845,1,0,0,0,0,0,0,12142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35926,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,35987,227,0,0,0,0,0,0,1,0,0,9541,0,5340,0,0,0,0,0
596.5,0,0,0,0,2817,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24611,0,0,2611,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,20879,0,0,0,0,0,0,0,0,0,0,0,73841,0,0,0,24083,0,0,0,0,0,0,82,0,1417,0,0,0,0,75,0,1756,1,0,0,0,0,0,0,13694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34154,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,35961,204,0,0,0,0,0,0,1,0,0,9853,0,4562,0,0,0,0,0
597.5,0,0,0,0,2861,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23631,0,0,3416,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,20770,0,0,0,0,0,0,0,0,0,0,0,74045,0,0,0,23729,0,0,0,0,0,0,72,0,1243,0,0,0,0,80,0,1668,0,0,0,0,0,0,0,15340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32366,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,35682,184,0,0,0,0,0,0,2,0,0,10157,0,3862,0,0,0,0,0
598.5,0,0,0,0,2907,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22621,0,0,4409,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,20676,0,0,0,0,0,0,0,0,0,0,0,74046,0,0,0,23265,0,0,0,0,0,0,63,0,1086,0,0,0,0,86,0,1583,0,0,0,0,0,0,0,17067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30574,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,35157,165,0,0,0,0,0,0,2,0,0,10451,0,3239,0,0,0,0,0
599.5,0,0,0,0,2954,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21588,0,0,5615,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,20596,0,0,0,0,0,0,0,0,0,0,0,73845,0,0,0,22695,0,0,0,0,0,0,55,0,945,0,0,0,0,93,0,1500,0,0,0,0,0,0,0,18859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28790,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,34395,148,0,0,0,0,0,0,3,0,0,10733,0,2692,0,0,0,0,0
600.5,0,0,0,0,3003,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20537,0,0,7057,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,20528,0,0,0,0,0,0,0,0,0,0,0,73445,0,0,0,22023,0,0,0,0,0,0,48,0,819,0,0,0,0,100,0,1420,0,0,0,0,0,0,0,20698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27024,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,33415,133,0,0,0,0,0,0,4,0,0,11002,0,2217,0,0,0,0,0
601.5,0,0,0,0,3053,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19474,0,0,8753,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,20470,0,0,0,0,0,0,0,0,0,0,0,72848,0,0,0,21254,0,0,0,0,0,0,42,0,707,0,0,0,0,108,0,1342,0,0,0,0,0,0,0,22561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25286,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,32235,119,0,0,0,0,0,0,5,0,0,11256,0,1809,0,0,0,0,0
602.5,0,0,0,0,3104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18405,0,0,10712,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,20421,0,0,0,0,0,0,0,0,0,0,0,72061,0,0,0,20398,0,0,0,0,0,0,36,0,609,0,0,0,0,118,0,1267,0,0,0,0,0,0,0,24424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23586,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,30879,106,0,0,0,0,0,0,6,0,0,11494,0,1463,0,0,0,0,0
