particle_size,12_500_1_00,12_500_1_01,12_500_1_02,12_500_2_00,12_500_2_01,12_500_2_02,30_600_2_00,30_600_2_01,30_600_2_02,30_600_1_00,30_600_1_01,30_600_1_02,12_500_12_00,12_500_12_01,12_500_12_02,3_250_2_00,3_250_2_01,3_250_2_02,3_250_1_00,3_250_1_01,3_250_1_02,14_500_2_00,14_500_2_01,14_500_2_02,14_500_1_00,14_500_1_01,14_500_1_02,23_800_2_00,23_800_2_01,23_800_2_02,23_800_1_00,23_800_1_01,23_800_1_02,32_500_2_00,32_500_2_01,32_500_2_02,32_500_1_00,32_500_1_01,32_500_1_02,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,24_800_1_00,24_800_1_01,24_800_1_02,24_800_2_00,24_800_2_01,24_800_2_02,29_500_1_00,29_500_1_01,29_500_1_02,29_500_2_00,29_500_2_01,29_500_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02,6_500_1_00,6_500_1_01,6_500_1_02,6_500_2_00,6_500_2_01,6_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,19_500_1_00,19_500_1_01,19_500_1_02,19_500_2_00,19_500_2_01,19_500_2_02,28_500_1_00,28_500_1_01,28_500_1_02,28_500_2_00,28_500_2_01,28_500_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02
47.5,3706,5,2,1081,0,63,74629,0,0,0,0,0,0,0,0,165,0,15,0,0,0,0,5314,0,2,0,15,0,0,0,98407,0,84658,0,0,6,0,0,1,0,0,1,0,0,0,25,35,2,0,1171,0,0,0,0,0,0,0,0,1,0,2,0,0,7992,517,17,0,0,22,0,0,0,0,0,0,3,3,0,0,11392,686,0,16,33,0,0,0,0,0,0,0,0,23138,2318,0,0,0,22,0,499,0,0,0,0,0
48.5,7278,23,7,1231,0,150,28200,0,0,0,0,0,0,0,0,439,0,37,0,0,0,0,6104,0,2,0,42,2,0,0,91128,0,102762,0,0,10,0,0,3,0,0,3,0,0,0,52,85,5,0,1932,0,0,0,1,0,0,0,0,3,0,3,0,0,23934,931,31,0,0,28,0,0,0,0,0,0,5,5,0,0,14397,1077,0,23,78,0,0,0,0,0,0,0,0,33284,4635,0,0,0,23,2,794,0,2,0,0,0
49.5,13236,85,27,1378,0,344,8243,0,0,0,0,0,1,0,0,1093,0,86,0,3,0,0,7066,0,2,0,108,5,0,0,77967,0,115055,0,0,17,0,0,8,0,0,7,0,0,2,103,194,14,0,3049,0,0,0,4,0,0,0,0,6,0,6,0,0,54353,1596,58,0,0,36,0,0,0,0,0,0,7,7,0,0,18114,1562,0,35,177,0,0,0,0,0,0,0,0,41666,8702,0,1,0,26,4,1234,0,5,0,0,0
50.5,22437,293,91,1528,0,758,2032,0,0,0,0,0,6,0,0,2552,0,192,0,10,0,0,8257,0,2,0,263,13,1,0,63463,0,121348,0,0,29,0,0,20,0,0,13,0,0,5,196,419,34,0,4618,0,0,0,12,0,0,0,0,13,0,11,0,0,97192,2609,106,0,0,46,0,0,2,2,0,0,11,11,0,0,22680,2112,0,52,381,0,0,0,0,0,0,0,0,46651,15424,0,4,0,30,9,1873,0,14,0,0,0
51.5,35702,919,289,1691,0,1609,459,0,0,0,0,0,21,0,0,5599,0,412,0,30,0,0,9750,0,2,0,606,34,3,0,50443,0,122599,0,0,50,0,0,48,0,0,21,0,0,10,358,858,82,0,6732,2,0,0,37,0,0,0,0,25,0,19,0,1,141917,4091,193,0,0,60,0,0,4,12,0,2,17,16,0,0,28240,2684,0,77,775,0,0,0,0,2,1,0,0,47963,25939,0,14,0,36,19,2775,0,33,0,0,0
52.5,53718,2627,848,1881,0,3287,103,0,0,0,0,0,73,0,0,11557,0,854,0,84,0,0,11648,0,2,0,1317,83,6,0,40030,0,120207,0,0,84,0,0,109,1,0,33,0,2,20,632,1666,188,0,9481,3,0,0,102,0,1,0,0,47,0,33,0,3,175188,6173,344,0,0,80,0,0,7,69,0,4,25,24,0,0,34957,3231,0,115,1483,0,0,0,0,4,4,0,1,46410,41587,0,43,0,45,39,4017,0,75,0,0,0
53.5,76994,6848,2305,2117,3,6467,24,0,0,0,0,0,224,4,0,22485,0,1702,0,220,0,0,14088,0,2,0,2704,191,13,2,32294,0,115532,0,0,139,0,0,242,4,0,47,0,6,39,1082,3073,410,0,12944,7,0,0,258,2,3,0,2,86,0,56,0,7,188898,9005,609,0,0,108,0,0,13,307,0,8,37,35,0,0,43001,3716,0,174,2666,0,0,0,0,11,10,0,5,43223,63836,0,119,0,58,79,5683,0,160,0,0,0
54.5,105893,16307,5802,2422,14,12258,6,0,0,0,0,0,626,19,0,41298,0,3265,0,530,0,0,17255,0,3,0,5251,415,27,5,26850,0,109664,0,1,229,0,0,515,11,0,62,0,13,72,1800,5399,851,0,17190,12,0,0,598,4,9,0,4,152,0,94,0,17,183383,12747,1066,0,0,147,2,0,24,1109,0,15,53,51,0,0,52552,4117,0,262,4505,0,0,0,0,28,23,1,18,39523,94186,0,301,0,77,154,7864,0,321,0,0,0
55.5,140725,35584,13540,2829,60,22382,2,0,0,0,0,0,1605,81,0,71736,1,6031,0,1188,0,0,21399,0,3,0,9657,853,58,16,23225,2,103383,0,2,374,0,0,1054,29,0,79,0,29,130,2923,9061,1681,0,22284,22,0,0,1278,10,24,0,9,260,2,153,0,38,164775,17573,1844,0,0,202,5,0,44,3301,0,31,75,75,0,0,63798,4431,0,395,7162,0,0,0,0,64,48,4,57,36092,134050,1,695,0,105,288,10652,0,609,0,0,0
56.5,181885,71415,29333,3386,220,39379,0,0,0,0,0,0,3802,311,2,118079,3,10735,0,2491,0,0,26859,0,4,0,16847,1667,120,47,21013,8,97203,0,4,605,1,0,2070,72,0,96,0,59,227,4646,14562,3159,0,28290,39,0,0,2520,24,58,0,22,432,4,245,0,82,140462,23675,3151,0,0,282,12,0,79,8278,0,60,106,109,0,0,76929,4673,0,596,10745,0,0,0,0,140,96,8,168,33375,184650,6,1486,0,148,522,14140,0,1092,0,0,1
57.5,229996,132420,59063,4162,730,66789,0,0,0,1,0,0,8376,1073,11,184576,7,18428,2,4904,0,0,34086,0,5,0,27951,3103,244,131,19924,29,91444,0,9,970,2,0,3903,169,0,113,0,114,385,7251,22475,5661,0,35281,66,0,0,4599,54,133,0,50,702,9,385,0,169,116082,31269,5319,0,0,398,30,0,140,17811,0,114,149,161,0,0,92135,4872,1,897,15268,0,0,3,0,292,178,19,447,31589,246937,26,2961,0,212,917,18417,0,1861,0,0,2
58.5,286040,228014,110740,5262,2196,109277,0,3,0,4,0,0,17265,3315,47,274687,15,30545,4,9107,1,0,43684,0,7,0,44221,5521,490,338,19777,90,86290,0,17,1541,4,0,7056,373,0,129,0,213,635,11135,33398,9687,0,43350,111,0,0,7808,120,292,1,109,1115,21,597,0,334,94742,40594,8863,0,0,566,72,1,246,33492,0,211,208,240,0,0,109601,5066,2,1345,20645,0,0,12,0,583,312,43,1083,30838,321570,105,5552,0,313,1566,23569,0,3020,0,0,5
59.5,351468,366651,193776,6848,6022,172649,0,8,0,12,0,0,33461,9165,182,390295,31,48951,7,16021,4,0,56451,0,10,1,66924,9426,969,819,20482,247,81847,0,33,2428,6,0,12235,781,0,146,0,381,1019,16861,47918,15876,0,52624,184,0,0,12394,258,603,3,230,1737,50,913,0,636,77543,51930,14564,0,0,814,165,4,425,55988,0,380,291,361,0,0,129502,5298,4,2008,26705,3,0,48,0,1118,523,94,2393,31197,408969,380,9879,2,470,2606,29681,0,4686,0,0,10
60.5,428294,553870,317352,9172,15130,263705,0,26,0,35,0,0,61241,22755,630,531149,65,75959,14,26827,13,0,73422,0,15,5,97211,15501,1880,1850,22022,602,78177,0,64,3788,11,0,20353,1547,0,163,0,657,1595,25209,66551,24995,0,63273,299,0,0,18501,539,1174,7,469,2665,114,1381,0,1168,64432,65595,23583,0,0,1178,363,11,725,84540,0,667,409,549,0,0,151998,5616,8,2980,33243,22,0,190,0,2062,840,200,4842,32776,509426,1255,16808,4,721,4231,36840,0,6974,0,0,22
61.5,519180,790834,488117,12627,35017,389920,0,76,0,96,0,0,106253,50966,1960,694727,131,114308,27,42955,39,0,95925,0,23,17,136006,24637,3577,3892,24435,1327,75322,0,120,5846,20,0,32498,2906,0,181,3,1096,2436,37254,89706,37940,1,75527,482,0,0,26137,1090,2154,19,922,4030,254,2070,1,2070,54863,81958,37593,0,0,1716,766,28,1220,117003,0,1142,578,846,0,0,177226,6079,15,4391,40071,121,0,695,0,3676,1305,414,9015,35759,623282,3763,27535,10,1126,6708,45142,0,9990,0,0,45
62.5,627517,1073913,707969,17836,75040,558922,0,210,0,249,2,0,175348,103630,5504,876606,261,167098,53,66058,112,1,125629,0,35,60,183935,37976,6658,7631,27806,2674,73322,0,224,8921,36,0,49849,5184,0,203,11,1772,3638,54434,117645,55731,4,89692,768,0,0,35178,2137,3732,47,1755,6019,551,3077,3,3546,48190,101441,58928,2,0,2512,1557,73,2022,150403,0,1906,824,1318,0,0,205297,6756,29,6422,47071,566,0,2338,0,6352,1972,837,15534,40435,751115,10241,43671,25,1785,10386,54697,0,13815,0,0,90
63.5,757513,1395436,972817,25786,149628,777798,0,548,2,619,6,0,276127,192719,14033,1071227,510,237686,105,97990,301,5,164577,0,55,189,241320,56953,12099,13980,32251,4989,72226,3,412,13441,64,2,73544,8811,0,229,37,2785,5315,78640,150462,79514,13,106168,1214,2,2,45409,4058,6123,112,3229,8889,1155,4540,9,5883,43854,124525,90709,7,0,3689,3040,183,3298,181739,0,3100,1185,2073,0,0,236285,7741,55,9317,54232,2233,0,7119,3,10672,2914,1650,24932,47237,893929,25311,67351,58,2858,15704,65635,0,18501,0,0,180
64.5,914275,1745318,1272978,38033,278948,1052278,1,1348,7,1459,18,0,416193,330553,32707,1272859,987,329547,207,140780,764,16,215198,0,88,546,308217,83340,21416,24012,37917,8725,72108,9,745,19975,113,5,104504,14305,0,262,117,4265,7605,112268,188087,110577,39,125464,1906,5,6,56602,7453,9550,263,5749,12989,2333,6657,25,9460,41434,151751,136905,20,3,5428,5711,444,5287,208657,0,4919,1722,3287,0,0,270225,9164,105,13406,61658,7389,0,19325,11,17476,4238,3171,37543,56773,1053300,56891,101325,134,4604,23183,78112,0,24066,0,0,353
65.5,1103867,2113019,1595179,57030,488482,1385856,2,3126,24,3259,47,1,602258,527607,70159,1476504,1888,446117,406,196620,1839,50,280287,0,141,1444,384503,119301,36835,38850,44970,14481,73076,26,1321,29244,201,16,143261,22250,2,305,354,6374,10664,158243,230295,150367,108,148228,2975,12,18,68583,13238,14231,596,9907,18783,4528,9700,69,14763,40665,183726,202259,52,8,7989,10323,1041,8324,229815,0,7625,2524,5234,0,1,307104,11206,201,19128,69572,20491,0,46232,36,27956,6089,5930,53438,69862,1231444,116595,149027,305,7426,33395,92311,3,30485,0,0,683
66.5,1333330,2489266,1925491,86598,807149,1778985,6,6835,72,6887,114,5,839293,790851,139464,1678547,3575,590642,793,267865,4201,148,362917,0,229,3521,469979,167440,61438,59522,53604,23063,75283,69,2294,42125,358,47,189819,33263,4,364,1016,9319,14669,219955,276738,200501,275,175263,4622,28,50,81296,22727,20377,1312,16532,26869,8424,14045,184,22382,41416,221116,291968,129,22,11745,17951,2355,12858,244908,0,11560,3730,8336,0,5,346867,14123,388,27060,78304,47735,0,96644,107,43748,8679,10778,72461,87577,1431207,218756,214579,684,11926,46915,108447,8,37699,0,0,1294
67.5,1610608,2867199,2252216,132608,1263986,2228485,15,14098,203,13776,259,17,1129940,1123290,258622,1877073,6701,766030,1536,357035,9116,415,466298,0,373,7927,564465,230845,99178,86852,64048,35593,78952,169,3895,59640,635,135,243581,47942,10,443,2738,13348,19803,301087,326991,262758,655,207556,7149,64,134,94836,37711,28207,2797,26730,37997,14997,20199,475,32996,43685,264654,411086,303,58,17223,30020,5135,19475,254468,0,17167,5543,13220,0,16,389406,18267,751,37950,88286,93964,0,175682,296,67043,12310,19017,94328,111270,1655918,377715,302689,1507,18969,64246,126757,22,45623,0,0,2406
68.5,1944337,3242846,2567916,203909,1883823,2727328,38,27453,535,26086,562,54,1474353,1524778,450220,2071857,12424,974745,2949,466807,18805,1105,593552,0,613,16541,667875,313109,154706,121406,76588,53653,84395,388,6456,82903,1124,369,303375,66830,21,552,6891,18759,26258,405303,380598,339050,1467,246303,11013,143,336,109467,60478,37987,5775,41897,53063,25516,28825,1169,47346,47589,315134,563618,677,146,25151,48281,10773,28912,259567,0,25010,8259,20771,0,47,434570,24109,1455,52741,100048,157649,0,277522,761,100663,17408,32528,118775,142584,1909110,604020,418436,3249,29727,85741,147500,59,54151,0,0,4373
69.5,2343435,3615004,2870209,313506,2682797,3264930,100,50532,1319,46823,1165,160,1870469,1993606,740050,2264115,22750,1218727,5593,599992,36906,2795,747425,0,1008,32087,780268,418310,232918,163519,91605,79469,92047,833,10431,113053,1980,956,367568,90380,45,706,16098,25903,34218,535803,437134,431350,3111,292928,16886,308,798,125625,93770,50083,11537,63712,73096,41468,40771,2723,66186,53368,373413,751430,1440,346,36527,74680,21701,42066,261535,0,35804,12298,32175,0,128,482170,32248,2805,72591,114220,227967,5,382309,1831,148086,24580,53869,145696,183426,2194062,901104,566888,6826,45678,111523,170941,150,63178,0,0,7754
70.5,2816431,3984768,3161473,479906,3664604,3828006,263,88075,3050,79818,2319,440,2314616,2528149,1154610,2456139,41065,1499359,10449,759464,68975,6713,929953,0,1658,58078,901860,550927,338234,213372,109622,116111,102514,1678,16406,151139,3464,2337,434248,118932,90,925,34744,35183,43851,694777,496267,541585,6267,349094,25756,650,1801,143915,140635,65025,22284,94070,99199,64378,57078,5960,90216,61393,440410,973227,2930,778,52683,111159,41900,59998,261753,0,50439,18234,48907,0,321,531978,43400,5353,98867,131542,287882,58,462816,4144,213374,34672,86277,175240,235896,2513147,1263972,752580,13911,68531,141443,197337,363,72612,0,0,13382
71.5,3370492,4354875,3447843,728426,4818287,4401917,676,145670,6629,129542,4459,1128,2802247,3127972,1717656,2650895,72907,1817469,19185,948057,122869,15301,1142114,1,2725,98473,1033004,715665,473691,271109,131369,167679,116638,3173,25094,197996,6007,5380,501441,152712,176,1241,69077,47054,55298,882877,557820,671499,12049,416702,39033,1335,3858,165112,204177,83589,41575,134983,132472,95545,78969,12207,120008,72190,517110,1223922,5721,1664,75363,159398,77441,83934,261525,0,70022,26818,72640,0,747,583746,58355,10054,133101,152864,322204,473,498072,8860,300942,48848,133525,207860,302148,2866975,1680476,978871,27363,100046,175081,226917,832,82390,0,0,22422
72.5,4010162,4729062,3737945,1092038,6117958,4972325,1682,229206,13585,200766,8305,2708,3328589,3794088,2446141,2851658,127006,2173372,34544,1168388,208822,33088,1383516,4,4466,157082,1174160,917166,640089,336941,157873,239413,135580,5658,37298,254102,10296,11621,567321,191839,333,1700,126339,62022,68664,1098804,621828,822501,22182,497863,58696,2672,7857,190172,287225,106881,74866,188425,173899,135742,107805,23334,155931,86462,604562,1494706,10746,3392,106792,220573,136871,115255,262034,0,95898,38982,105039,3,1626,637209,77897,18481,176898,179144,324731,2738,483682,17975,415132,68684,199576,244323,384185,3253384,2134392,1247226,51694,141758,211801,259855,1803,92501,0,2,36400
73.5,4735883,5111512,4041695,1611113,7524485,5526843,4016,344097,26334,298128,15021,6100,3889048,4528331,3346111,3061721,216550,2566927,60867,1422646,338978,67858,1652182,13,7288,236863,1325826,1159581,835427,411242,190560,337641,160948,9542,53855,319464,17402,23518,630372,236341,608,2375,212638,80637,84008,1339163,688596,995514,39224,594841,87431,5205,15241,220245,391967,136447,130023,256162,224217,184971,145001,41639,198075,105123,703884,1773968,19462,6593,149731,295229,231222,155508,264349,0,129674,55812,147453,13,3329,692095,102696,33070,231782,211429,299645,11522,431436,34735,559594,96254,288044,285677,483595,3666392,2608764,1556528,93324,194640,250866,296248,3693,102992,0,7,57153
74.5,5542479,5506445,4369288,2331269,8988820,6056399,9139,494450,48449,425715,26427,12923,4479284,5331962,4409342,3284181,360525,2997610,104764,1712321,526235,131947,1944476,39,11827,339364,1488480,1446025,1054885,494606,231393,469461,194947,15283,75536,393524,28927,44577,689500,286180,1076,3374,329995,103485,101335,1598666,758749,1190850,66789,709944,128776,9857,28201,256692,519617,174401,217659,339566,283791,242349,191893,69518,246200,129346,816265,2048914,34048,12242,207500,383312,373387,206411,269470,0,173223,78475,200534,46,6452,748139,133208,57313,298977,250805,257465,36398,360523,64120,736498,134211,401523,333213,601266,4095332,3088212,1902498,160256,258794,291565,336087,7164,113985,2,22,86674
75.5,6417872,5917847,4730418,3298594,10456391,6556053,19738,682396,84888,586745,45273,25793,5094994,6203698,5611571,3521806,584786,3464592,175879,2037919,782409,243243,2255198,110,19059,464516,1662494,1777938,1291409,587889,283046,642088,240594,23349,102944,475135,47177,79177,744066,341272,1846,4862,473891,131178,120602,1870673,833272,1408129,109735,845384,187190,18128,49863,301098,670184,223573,351031,439449,352512,306184,249570,109019,299716,160601,942959,2307515,57616,21751,283949,484362,576748,269880,278407,0,228647,108097,263882,155,11903,805084,169613,95789,379160,298320,209479,89521,288175,113325,945705,185809,540923,388391,737107,4524461,3559678,2277360,260720,333269,333356,379234,13172,125683,6,65,126841
76.5,7342381,6349323,5133619,4551907,11871955,7025163,40351,907773,142114,783426,75549,48598,5731493,7137430,6913053,3776956,922368,3966790,287646,2398700,1115996,425219,2577863,299,30460,610897,1848066,2154443,1536798,692224,349117,861878,301969,34180,136407,562600,75312,131997,793869,401507,3076,7083,632858,164339,141711,2147995,913551,1646261,174278,1003062,268039,32343,84408,355281,842390,287685,545255,555942,429739,374226,318687,161455,357691,200705,1085279,2540266,94403,37054,383360,597835,853191,348069,292265,0,298211,145594,335840,490,21011,862688,211825,153852,472211,354861,164037,178110,224995,192057,1184068,254856,704974,452751,889854,4933371,4011854,2669832,400638,416089,375970,425400,22992,138379,14,179,179060
77.5,8288918,6804022,5585649,6112632,13184240,7466947,78001,1168232,228069,1016968,122810,86664,6383220,8119943,8261761,4051568,1412408,4502898,457865,2792471,1530022,705266,2905138,778,48216,776385,2045147,2571809,1783024,809045,434387,1133175,384525,48170,175900,653777,117428,207037,839090,466764,4983,10397,790790,203590,164521,2423780,1001408,1903470,267955,1184331,377396,55922,137075,421269,1033770,371527,815646,688413,514313,444027,399297,227238,418901,251868,1244585,2741354,149869,60660,510260,723442,1210893,443415,312354,2,384219,191485,413524,1416,35650,920731,259585,236864,577024,421007,125558,297906,175057,312393,1445057,345524,890054,527786,1056999,5298442,4434011,3065553,580416,504492,419483,474146,38174,152460,34,463,243891
78.5,9224321,7284611,6090826,7973975,14349870,7887570,142609,1459747,351932,1287709,194415,146727,7043324,9129107,9598910,4347175,2097159,5071378,708859,3215505,2020566,1110843,3229378,1935,75498,958990,2253391,3023163,2023451,940100,545105,1457235,495415,65664,221009,746244,178491,306504,880205,536925,7857,15327,931179,249530,188855,2692304,1099137,2177372,399399,1389717,521651,93616,214000,501257,1240923,481097,1175211,835455,604625,513321,490714,306029,481910,316727,1422249,2909014,230636,95671,669135,861439,1652451,558690,340310,9,488839,245727,493130,3716,58374,979007,312601,348985,691437,496861,95297,434616,138216,487870,1718898,461998,1090408,614775,1234887,5595334,4814954,3447959,792370,595344,464338,524880,60418,168415,82,1124,320756
79.5,10111815,7793233,6650278,10092224,15336160,8294972,246919,1777348,523675,1595262,299600,236744,7703433,10133078,10865799,4664961,3016834,5670394,1066934,3662633,2576462,1663715,3543205,4598,116780,1157646,2472111,3498578,2253700,1087473,689275,1831569,643807,86992,270958,837494,264041,429904,917900,611879,12080,22620,1041400,302720,214515,2949514,1209545,2465059,577894,1618648,706882,151624,321878,597525,1459879,623667,1631621,994913,698745,580336,591476,397120,545178,398358,1619615,3045149,344172,145754,864043,1012796,2173886,697033,378242,32,613888,307592,570470,8836,92554,1037328,370690,491756,812321,581882,72662,572017,112468,731522,1993278,607945,1298729,714575,1418974,5802233,5142663,3799578,1020372,685613,511328,576880,91382,186846,199,2560,407839
80.5,10914349,8331426,7261135,12383400,16122582,8697618,405730,2115911,753395,1938623,449237,365636,8353710,11091072,12010553,5005833,4202635,6297690,1560896,4127529,3180341,2373433,3840046,10432,178194,1372783,2700276,3985619,2472011,1253610,876864,2249933,841083,112513,324683,925144,379604,573735,952988,691533,18133,33309,1115324,363664,241295,3193255,1335984,2763202,812727,1869229,938050,237479,467477,712303,1686498,807671,2184268,1163961,794588,643972,699393,499901,607176,500255,1837935,3154441,498163,215105,1098158,1179230,2764790,861965,428901,105,760599,375649,641594,19006,142486,1095515,433879,662892,935835,674762,56303,699323,95474,1052826,2254592,785828,1506966,827388,1604223,5903205,5404860,4103628,1242618,772778,561559,629329,132452,208478,478,5502,502227
81.5,11598305,8899940,7915759,14727751,16700878,9103332,634426,2470825,1050479,2316181,655180,543126,8983198,11956120,12993362,5370514,5668940,6950421,2219471,4603202,3810847,3231986,4114577,22586,267851,1606623,2936529,4470333,2679156,1441349,1119823,2703004,1100826,142680,380956,1007119,529816,731926,986347,775808,26617,48796,1153569,432788,269000,3423181,1482390,3068127,1112377,2138099,1218118,359602,657040,847608,1916853,1042342,2822219,1339195,890088,703856,811704,614239,666505,626264,2078288,3243275,699580,308389,1373260,1363101,3409546,1057338,495881,327,929405,447846,703356,37050,213434,1153397,502403,855775,1057805,773384,44776,813300,85277,1453911,2489505,996160,1707187,952543,1785564,5890871,5590424,4345705,1436843,855107,616397,681363,184521,234174,1130,11186,600277
82.5,12136934,9498453,8601156,16982632,17074002,9518273,947039,2838431,1422670,2725609,929154,779833,9580431,12679796,13789255,5759615,7406238,7624916,3067689,5082635,4445488,4211611,4363014,46654,396051,1863208,3179237,4938570,2877998,1653934,1431765,3179580,1438401,178106,438519,1081804,717350,896902,1018865,864652,38265,70912,1161903,510423,297461,3640436,1653303,3375887,1483627,2420434,1547252,526483,895673,1005035,2147535,1336994,3523785,1516762,983360,760276,925316,740698,721989,780443,2341477,3318723,953537,430705,1689249,1567196,4089239,1287218,583832,944,1119776,521692,753793,65731,311544,1210796,576623,1059942,1174167,874872,36845,916042,80533,1925975,2686548,1236823,1892326,1088329,1958345,5767700,5691268,4515310,1585939,931754,677415,732126,247851,264944,2614,21594,698138
83.5,12512910,10125146,9298783,19001717,17254177,9946125,1354279,3216198,1875115,3163676,1281248,1087625,10134204,13218363,14388188,6173707,9376572,8316426,4122501,5559511,5063487,5266954,4583250,91938,575224,2148222,3426576,5377423,3072886,1895024,1827099,3667934,1869965,219623,496222,1148137,941832,1060955,1051415,958036,53958,101966,1148862,596791,326552,3847190,1853854,3682326,1930695,2710106,1922284,745542,1186801,1185543,2375847,1699886,4258090,1692497,1072834,814059,1037088,880546,772759,966846,2627906,3387742,1262127,587551,2043739,1794423,4783742,1555662,698678,2546,1330156,594507,792239,106799,443555,1267528,656845,1262547,1281371,975770,31573,1011399,80515,2447229,2837437,1502648,2056700,1231957,2118702,5545568,5704127,4606948,1681679,1002695,746325,780834,322036,301961,5888,39706,792281
84.5,12719596,10776163,9984936,20656262,17260464,10387494,1862008,3602665,2409519,3625999,1718199,1480136,10634367,13539205,14792891,6613340,11512971,9018850,5388213,6028899,5648034,6341394,4774823,172861,819467,2468678,3676633,5776546,3269017,2168666,2319465,4156980,2410745,268337,553123,1205650,1199050,1217496,1084836,1055965,74735,144741,1123570,691988,356209,4046142,2089699,3983152,2454466,3000018,2336585,1021825,1531737,1389241,2599881,2136711,4988503,1862085,1157344,866406,1144114,1035606,818287,1189220,2937452,3456650,1623500,784803,2431818,2047426,5473537,1866377,847786,6418,1558013,663692,819225,160187,616209,1323397,743062,1450405,1376691,1072322,28304,1102040,85066,2983637,2937867,1785385,2196265,1379671,2263798,5243725,5631685,4620603,1725355,1068565,824922,826830,406090,346557,12833,69750,879940
85.5,12760888,11444993,10631872,21853313,17116196,10839541,2470509,3997206,3023519,4106836,2241795,1973174,11072510,13626103,15015357,7079027,13723549,9724498,6852507,6487809,6187599,7375906,4938764,310166,1143497,2832468,3927528,6129110,3471858,2479217,2919395,4637002,3072530,325660,608564,1254450,1480700,1361913,1119930,1158478,101807,202424,1094280,795974,386440,4240062,2366858,4274046,3051897,3282592,2780411,1356795,1929426,1615221,2818499,2648836,5677262,2021247,1236170,918751,1243966,1207970,858405,1450620,3269330,3530840,2031443,1028648,2846033,2328147,6140963,2222236,1040022,15168,1800001,726983,836196,223806,835304,1378183,834665,1612065,1458381,1160815,26622,1187727,94562,3493074,2987684,2074168,2308637,1527046,2391909,4885724,5482651,4561508,1725663,1130428,914995,869632,498622,400202,26907,117362,959372
86.5,12649821,12121836,11209691,22546673,16846597,11295870,3174632,4399697,3710389,4598949,2847748,2584697,11442414,13482038,15072974,7571159,15899920,10423929,8483904,6935524,6676240,8318105,5077344,531294,1560921,3247784,4177532,6432252,3686684,2831218,3631380,5099875,3860510,393331,662194,1295163,1774883,1491906,1157464,1265656,136557,278443,1067720,908571,417336,4431416,2691430,4550800,3715648,3550349,3241680,1747506,2376353,1861447,3031230,3231610,6290306,2165953,1309045,972636,1334864,1399617,893284,1752958,3621969,3614682,2475653,1325456,3276645,2637360,6770864,2624670,1285579,33659,2052227,782635,845167,294113,1104391,1431650,930154,1739365,1525671,1237941,26304,1264720,109906,3932278,2990467,2356454,2392939,1669420,2502376,4496096,5270747,4439266,1695259,1189564,1018219,908973,598063,464467,53982,189583,1029917
87.5,12406318,12793083,11688869,22738747,16476811,11746718,3964665,4810143,4459149,5093653,3525340,3333985,11740231,13128771,14985084,8089868,17928566,11105916,10231441,7373655,7113066,9129245,5193769,869181,2081865,3722359,4425170,6686992,3918210,3229168,4450769,5538885,4769858,473401,713965,1328841,2067343,1607365,1198186,1377622,180537,376199,1049042,1029461,449087,4622102,3069137,4809510,4433986,3796515,3707050,2186391,2866602,2124744,3238123,3873119,6801300,2292645,1376121,1029617,1415761,1611954,923393,2096546,3992911,3711546,2942694,1681530,3712162,2974210,7350713,3072968,1595447,70258,2310565,829532,848387,367145,1423209,1483543,1026916,1828189,1578649,1301109,27289,1326217,132538,4264835,2952673,2619284,2449575,1802416,2595442,4097478,5012870,4266519,1647448,1247261,1136007,944816,702879,540941,103147,294565,1091896
88.5,12054568,13441035,12043129,22474038,16030419,12179469,4827593,5228323,5255102,5581047,4258013,4239652,11964388,12603345,14770469,8634820,19703152,11757586,12027005,7805937,7501162,9787834,5291868,1358822,2710205,4262483,4669309,6897674,4170306,3677217,5361274,5948322,5782703,568190,764093,1356859,2343240,1709951,1242830,1494548,235443,498717,1042122,1158190,481983,4813287,3504661,5046798,5190986,4015568,4163090,2661745,3392045,2400873,3439573,4553851,7194124,2398463,1437914,1091201,1486334,1845310,949446,2479672,4378758,3823875,3417522,2102676,4140111,3335849,7870424,3563541,1980382,138152,2570976,867210,848062,439558,1786147,1533590,1121146,1878388,1618049,1348667,29674,1363820,164450,4467828,2882565,2850672,2479965,1922429,2672029,3708649,4726924,4057401,1593889,1304670,1269323,977363,811737,631113,187028,440913,1146389
