particle_size,12_500_1_00,12_500_1_01,12_500_1_02,12_500_2_00,12_500_2_01,12_500_2_02,30_600_2_00,30_600_2_01,30_600_2_02,30_600_1_00,30_600_1_01,30_600_1_02,12_500_12_00,12_500_12_01,12_500_12_02,3_250_2_00,3_250_2_01,3_250_2_02,3_250_1_00,3_250_1_01,3_250_1_02,14_500_2_00,14_500_2_01,14_500_2_02,14_500_1_00,14_500_1_01,14_500_1_02,23_800_2_00,23_800_2_01,23_800_2_02,23_800_1_00,23_800_1_01,23_800_1_02,32_500_2_00,32_500_2_01,32_500_2_02,32_500_1_00,32_500_1_01,32_500_1_02
118.5,5618412,2313271,3380746,6800234,4929211,5870208,4785632,10619259,8748338,10132730,7983215,5224215,7864352,8227060,2495340,9709945,5340754,7303088,3163656,6750160,6414931,8201718,7309349,5401945,6028584,4989019,8074519,6279689,6168974,4313151,5257135,4752551,3789470,1861824,3332989,3497103,4160255,5233594,4335799
119.5,5603728,2238105,3424791,6806820,4963271,5698960,4525841,10462434,8366399,10271237,7323835,5102239,8038046,7870446,2623792,9282188,5452422,7262234,3098027,6094505,5943103,7918945,7212088,5259596,6108403,4901865,7950923,6047464,5868643,3918901,5080976,4616339,3936090,1800321,3386080,3486671,4254602,5078564,4266168
120.5,5576481,2185922,3477592,6799490,5033905,5541162,4327629,10287678,8010185,10357218,6674028,5012267,8216517,7469991,2792681,8882831,5599541,7235313,3076344,5500035,5493472,7670526,7106343,5143914,6195892,4855308,7820519,5833615,5580600,3579942,4908751,4475211,4112149,1754258,3423368,3461999,4331252,4891874,4178059
121.5,5536123,2154206,3536812,6773218,5141006,5395566,4186786,10096471,7683153,10379547,6049106,4945894,8389976,7042198,3004475,8510768,5777269,7217889,3097720,4966158,5071888,7459749,6995183,5051511,6284559,4845963,7685184,5639505,5307244,3292358,4740215,4330660,4311897,1722798,3443978,3425077,4386977,4677572,4074550
122.5,5482627,2140803,3600110,6723443,5283914,5260932,4099567,9890657,7387593,10329031,5461559,4894827,8547632,6602893,3261440,8164159,5979911,7205568,3162150,4490577,4682620,7288313,6881575,4979354,6367990,4870314,7546498,5465675,5050442,3051901,4575389,4184675,4527983,1705026,3447450,3378089,4418997,4440287,3958842
123.5,5416435,2143833,3665154,6646315,5461172,5136024,4062781,9672380,7124701,10199215,4920626,4850895,8678065,6166167,3565132,7840655,6200753,7194084,3270381,4069859,4328418,7156493,6768283,4924748,6440125,4924607,7405725,5311982,4811577,2854348,4414486,4039577,4751274,1699980,3433784,3323285,4425117,4185056,3834099
124.5,5338374,2161609,3729653,6538948,5670226,5019617,4073775,9443995,6894687,9987030,4432271,4806159,8769767,5743721,3915743,7537591,6432010,7179405,3423734,3699912,4010677,7063315,6657792,4885307,6495558,5004733,7263807,5177715,4591595,2695729,4257840,3897845,4970888,1706652,3403449,3262867,4403832,3917136,3703327
125.5,5249570,2192560,3791393,6399635,5907095,4910500,4130315,9207973,6696885,9693207,3999481,4753141,8811827,5344578,4311352,7252168,6664901,7157833,3623844,3376349,3729665,7006673,6552252,4858913,6529834,5106098,7121369,5061718,4391061,2572477,4105832,3761943,5174530,1723973,3357372,3198890,4354417,3641810,3569278
126.5,5151346,2235164,3848284,6228020,6166044,4807487,4230407,8966802,6529871,9322361,3622789,4685142,8794703,4975109,4747120,6981597,6889879,7126107,3872296,3094756,3484766,6983421,6453449,4843680,6539700,5223532,6978741,4962485,4210216,2481509,3958841,3634181,5349149,1750788,3296895,3133200,4276976,3364195,3434385
127.5,5045129,2287889,3898406,6025172,6439309,4709430,4372044,8722895,6391554,8882739,3300889,4596623,8711017,4639283,5214572,6723227,7097020,7081489,4170139,2850877,3274732,6989428,6362787,4837910,6523275,5351248,6835986,4878256,4049032,2420255,3817203,3516602,5481905,1785816,3223716,3067383,4172460,3089066,3300724
128.5,4932364,2349145,3940064,5793576,6716953,4615233,4552901,8478503,6279256,8385651,3031274,4483589,8556261,4339044,5701115,6474644,7276560,7021840,4517277,2640735,3097909,7019605,6281287,4840047,6480129,5482863,6692939,4807086,3907258,2386642,3681185,3410914,5561345,1827621,3139801,3002745,4042627,2820704,3170005
129.5,4814441,2417251,3971823,5537004,6986920,4523868,4769993,8235654,6189781,7844625,2810800,4343912,8329316,4074737,6189976,6233757,7419513,6945659,4911736,2460695,2952419,7067952,6209601,4848642,6411237,5611527,6549249,4746915,3784473,2379066,3550969,3318454,5578629,1874582,3047296,2940304,3889969,2562779,3043582
130.5,4692642,2490418,3992557,5260296,7235378,4434392,5019331,7996100,6119463,7274432,2636170,4177520,8032705,3845516,6660735,5998847,7518315,6852104,5348866,2307497,2836313,7127627,6148022,4862307,6318841,5730136,6404420,4695629,3680118,2396332,3426653,3240176,5528595,1924874,2948425,2880801,3717598,2318273,2922472
131.5,4568100,2566749,4001467,4969059,7447378,4345964,5295590,7761295,6064226,6690050,2504303,3986398,7672509,3649705,7090534,5768604,7567411,6740972,5820566,2178258,2747667,7191094,6096511,4879683,6206224,5831647,6257867,4651115,3593535,2437584,3308257,3176670,5410460,1976472,2845399,2824715,3529094,2089449,2807393
132.5,4441780,2644253,3998103,4669321,7607854,4257860,5591861,7532377,6019643,6105724,2412606,3774390,7257949,3485084,7455935,5542140,7563684,6612651,6314676,2070461,2684646,7250344,6054718,4899414,6077418,5909458,6108956,4611316,3523987,2502223,3195740,3128180,5227997,2027170,2740333,2772291,3328336,1877853,2698800
133.5,4314469,2720885,3982360,4367172,7702868,4169483,5899522,7310175,5981022,5534183,2359167,3546809,6800677,3349107,7735219,5318970,7506685,6468054,6814709,1981931,2645527,7297214,6022002,4920121,5936907,5957829,5957064,4574285,3470676,2589807,3089014,3094630,4989146,2074632,2635175,2723565,3119325,1684366,2596926
134.5,4186783,2794591,3954471,4068434,7720983,4080373,6208302,7095224,5943518,4986095,2342875,3309909,6313862,3239049,7910797,5098985,7398611,6308523,7300111,1910803,2628688,7323806,5997459,4940395,5789331,5972276,5801616,4538230,3432751,2699944,2987965,3075647,4705106,2116468,2531657,2678392,2906004,1509272,2501819
135.5,4059179,2863370,3914975,3778379,7654563,3990215,6506556,6887792,5902278,4469765,2363494,3070302,5811190,3152088,7971303,4882402,7244041,6135729,7747187,1855491,2632573,7322951,5979946,4958798,5639220,5949910,5642139,4501565,3409315,2832168,2892471,3070577,4389091,2150322,2431265,2636480,2692108,1352353,2413383
136.5,3931978,2925341,3864682,3501532,7500762,3898831,6781789,6687909,5852625,3991068,2421689,2834402,5305900,3085352,7912967,4669698,7049479,5951563,8130754,1814653,2655633,7288706,5968103,4973874,5490796,5889646,5478297,4462943,3399416,2985812,2802420,3078489,4054956,2173999,2335216,2597414,2481023,1212993,2331405
137.5,3805385,2978805,3804624,3241550,7262030,3806185,7021395,6495402,5790257,3553579,2519015,2607961,4809967,3035929,7740006,4461546,6822764,5758034,8426391,1787155,2696246,7216797,5960384,4984172,5347817,5792277,5309928,4421288,3402045,3159867,2717724,3098179,3715934,2185574,2244465,2560686,2275699,1090279,2255589
138.5,3679517,3022312,3735995,3001190,6946010,3712368,7213552,6309935,5711467,3158845,2657852,2395761,4333507,3000852,7463957,4258739,6572421,5557176,8613047,1772041,2752632,7104964,5955083,4988288,5213491,5660369,5137067,4375813,3416122,3352845,2638324,3128166,3383640,2183520,2159713,2525720,2078577,983100,2185578
139.5,3554430,3054704,3660096,2782347,6564808,3617587,7348165,6131041,5613353,2806733,2841268,2201460,3884424,2977087,7102111,4062120,6307048,5350967,8675562,1768497,2822752,6953146,5950375,4984901,5090436,5498026,4959966,4326024,3440485,3562651,2564199,3166689,3067442,2166808,2081428,2491899,1891571,890237,2120975
140.5,3430137,3075150,3578269,2586144,6133776,3522151,7417734,5958156,5493992,2495821,3072781,2027592,3468318,2961519,6675380,3872521,6034786,5141268,8606664,1775819,2904226,6763472,5944344,4972835,4980680,5310522,4779098,4271715,3473879,3786476,2495368,3211712,2774215,2134978,2009868,2458588,1716071,810430,2061358
141.5,3306639,3083159,3491840,2413065,5669990,3426451,7418016,5790653,5352563,2223765,3355983,1875685,3088586,2950951,6205991,3690712,5762917,4929775,8408018,1793379,2994255,6540064,5935037,4951101,4885688,5103883,4595152,4212943,3514945,4020718,2431883,3260944,2508414,2088181,1945110,2425156,1552973,742444,2006296
142.5,3183931,3078579,3402064,2263098,5190673,3330938,7348379,5627870,5189404,1987646,3693973,1746455,2746679,2942128,5715384,3517354,5497599,4717994,8090094,1820597,3089574,6288665,5920503,4918960,4806407,4884440,4409013,4150001,3562216,4260956,2373825,3311872,2272368,2027171,1887080,2391001,1402734,685106,1955361
143.5,3062027,3061567,3310078,2135888,4711804,3236107,7211796,5469130,5005974,1784241,4088568,1640045,2442454,2931789,5222590,3352976,5243736,4507226,7670881,1856908,3186455,6016145,5898847,4875960,4743316,4658426,4221739,4083375,3614116,4501977,2321295,3361814,2066704,1953255,1835571,2355568,1265435,637338,1908133
144.5,2940965,3032562,3216860,2030882,4247067,3142471,7014481,5313768,4804746,1610254,4539267,1556262,2174548,2916744,4743204,3197955,5004957,4298564,7173687,1901735,3280748,5729961,5868285,4821973,4696473,4431636,4034521,4013697,3668965,4737875,2274404,3407998,1890813,1868206,1790277,2318366,1140847,598178,1864210
145.5,2820816,2992229,3123200,1947449,3807227,3050545,6765236,5161149,4589014,1462471,5041997,1494800,1940747,2893988,4288967,3052512,4783686,4092908,6624465,1954457,3368004,5437619,5827192,4757210,4665560,4209188,3848641,3941699,3724997,4962212,2233258,3447656,1743273,1774146,1750804,2278989,1028504,566789,1823212
146.5,2701688,2941411,3029680,1884995,3399929,2960827,6474606,5010674,4362659,1337881,5587732,1455437,1738315,2860828,3867830,2916716,4581251,3890979,6049137,2014392,3443647,5146216,5774160,4682227,4649912,3995368,3665427,3868167,3780381,5168256,2197950,3478129,1622222,1673411,1716694,2237120,927766,542464,1784788
147.5,2583725,2881075,2936665,1843044,3029842,2873779,6153971,4861804,4129883,1233738,6161178,1438197,1564261,2815027,3484371,2790490,4398031,3693342,5471329,2080771,3503210,4862085,5708036,4597900,4648543,3793580,3486205,3793890,3833252,5349267,2168541,3496983,1525643,1568409,1687434,2192548,837878,524626,1748613
148.5,2467109,2812259,2844298,1821303,2699048,2789815,5814688,4714058,3894945,1147600,6739814,1443480,1415544,2754937,3140397,2673628,4233598,3500429,4910791,2152728,3542610,4590559,5627968,4505399,4660162,3606357,3312252,3719630,3881752,5498818,2145052,3502116,1451564,1461495,1662473,2145163,758017,512822,1714398
149.5,2352052,2736030,2752509,1819707,2407557,2709289,5467370,4567026,3661922,1077338,7293692,1472163,1289223,2679613,2835611,2565813,4086860,3312565,4382580,2229292,3558435,4335868,5533433,4406127,4683180,3435433,3144760,3646082,3924071,5611142,2127442,3491848,1398193,1354855,1641231,2094968,687338,506720,1681889
150.5,2238790,2653445,2661034,1838444,2153862,2632485,5121359,4420371,3434513,1021134,7786393,1525667,1182553,2588889,2568234,2466633,3956180,3129989,3896940,2309385,3548214,4101138,5424253,4301668,4715722,3281848,2984802,3573856,3958495,5681445,2115601,3464992,1363991,1250420,1623106,2042063,624999,506102,1650864
151.5,2127581,2565528,2569434,1877952,1935451,2559608,4784414,4273831,3215905,977459,8177473,1605987,1093037,2483398,2335554,2375599,3839482,2952879,3459716,2391837,3510621,3888466,5300604,4193716,4755635,3146060,2833309,3503455,3983459,5706197,2109327,3420894,1347702,1149813,1607488,1986647,570187,510855,1621139
152.5,2018692,2473249,2477134,1938895,1749240,2490781,4462585,4127223,3008690,945055,8426478,1715677,1018454,2364532,2134345,2292167,3734338,2781367,3073100,2475399,3445606,3699048,5163007,4084008,4800506,3028070,2691056,3435269,3997586,5683342,2108312,3359429,1348339,1054321,1593764,1928999,522135,520964,1592565
153.5,1912394,2377514,2383457,2022101,1591915,2426039,4160250,3980439,2814838,922907,8498221,1857753,956859,2234349,1961193,2215745,3638053,2615554,2736496,2558774,3354412,3533333,5012310,3974258,4847694,2927526,2558654,3369568,3999733,5612430,2112126,3280986,1365155,964890,1581333,1869470,480132,536503,1565025
154.5,1808956,2279166,2287680,2128466,1460173,2365325,3880263,3833444,2635722,910214,8368547,2035503,906570,2095422,1812707,2145717,3547745,2455523,2447390,2640646,3239477,3391177,4849656,3866100,4894370,2843814,2436558,3306503,3989023,5494646,2120193,3186406,1397580,882151,1569610,1808463,443527,557625,1538436
155.5,1708631,2178983,2189089,2258794,1350882,2308492,3624175,3686279,2472171,906365,8029442,2252139,866151,1950658,1685659,2081448,3460431,2301346,2202096,2719721,3104244,3271982,4676438,3761042,4937583,2776136,2325074,3246119,3964867,5332747,2131780,3076910,1445149,806446,1558041,1746420,411733,584547,1512743
156.5,1611658,2077688,2087037,2413583,1261172,2255301,3392471,3539050,2324543,910911,7492171,2510267,834380,1803098,1577060,2022298,3373121,2153086,1996362,2794767,2952885,3174814,4494259,3660428,4974337,2723561,2224376,3188354,3926981,5130896,2145980,2954022,1507403,737883,1546111,1683803,384227,617541,1487918
157.5,1518250,1975952,1981015,2592736,1188479,2205416,3184821,3391927,2192816,923538,6787396,2811125,810227,1655723,1484196,1967633,3282941,2010807,1825803,2864648,2789989,3098491,4304866,3565412,5001689,2685065,2134523,3133061,3875381,4894427,2161698,2819477,1583783,676375,1533357,1621078,360545,656909,1463956
158.5,1428592,1874405,1870717,2795190,1130546,2158413,3000301,3245139,2076671,944040,5961856,3153595,792830,1511288,1404629,1916830,3187253,1874564,1686197,2928364,2620242,3041642,4110103,3476948,5016851,2659552,2055486,3080016,3810380,4629548,2177658,2675145,1673511,621689,1519375,1558702,340284,702966,1440872
159.5,1342838,1773640,1756095,3018491,1085408,2113777,2837578,3098965,1975577,972298,5072077,3533026,781464,1372186,1336193,1869289,3083800,1744407,1573661,2985076,2448136,3002740,3911851,3395780,5017313,2645866,1987163,3028934,3732560,4343009,2192403,2522964,1775471,573495,1503829,1497108,323091,756007,1418694
160.5,1261108,1674215,1637407,3258325,1051362,2070908,2695067,2953729,1888859,1008246,4176404,3940025,775524,1240365,1276968,1824440,2970838,1620378,1484729,3034125,2277741,2980106,3711974,3322444,5000946,2642791,1929404,2979489,3642747,4041766,2204321,2364884,1888090,531397,1486456,1436701,308664,816276,1397460
161.5,1183486,1576658,1515248,3508085,1026926,2029127,2571053,2809790,1815756,1051849,3327121,4359437,774505,1117287,1225266,1781747,2847263,1502505,1416376,3075042,2112533,2971900,3512274,3257278,4966111,2649051,1882026,2931323,3541972,3732661,2211689,2202831,2009247,494969,1467069,1377840,296745,883932,1377216
162.5,1110022,1481464,1390550,3758535,1010801,1987684,2463768,2667538,1755468,1103070,2564359,4769884,777983,1003930,1179600,1740717,2712703,1390800,1365990,3107544,1955314,2976099,3314444,3200423,4911733,2663300,1844836,2884071,3431434,3422138,2212724,2038676,2136217,463780,1445560,1320845,287118,958998,1358008
163.5,1040732,1389089,1264557,3997724,1001833,1945776,2371463,2527377,1707183,1161837,1912897,5144256,785603,900822,1138677,1700909,2567557,1285254,1331326,3131528,1808185,2990466,3120039,3151840,4837364,2684121,1817637,2837368,3312454,3116008,2205667,1874222,2265664,437413,1421895,1265984,279604,1041323,1339879
164.5,975598,1299950,1138770,4211241,998981,1902563,2292442,2389725,1670102,1228018,1382079,5451482,797066,808106,1101374,1661932,2412992,1185834,1310436,3147049,1672583,3012528,2930446,3111313,4743198,2710022,1800238,2790870,3186433,2819283,2188873,1711189,2393705,415476,1396110,1213477,274055,1130536,1322866
165.5,914574,1214414,1014864,4382953,1001284,1857192,2225086,2254997,1643441,1301378,968275,5659728,812116,725605,1066732,1623460,2250860,1092483,1301599,3154291,1549355,3039562,2746871,3078455,4630057,2739444,1792462,2744263,3054811,2536070,2160918,1551203,2516041,397616,1368304,1163498,270356,1226001,1306997
166.5,857587,1132797,894585,4496272,1007844,1808830,2167875,2123603,1626436,1381556,658805,5740769,830534,652908,1033946,1585225,2083567,1005115,1303246,3153544,1438849,3068601,2570325,3052714,4499349,2770766,1794145,2697278,2919032,2269530,2120703,1395789,2628164,383518,1338627,1116173,268417,1326791,1292285
167.5,804539,1055354,779632,4535909,1017808,1756697,2119389,1995934,1618331,1468033,436159,5674847,852128,589434,1002355,1547028,1913891,923617,1313887,3145169,1341027,3096475,2401622,3033376,4352979,2802329,1805132,2649693,2780504,2021891,2067552,1246348,2725616,372914,1307276,1071588,268173,1431662,1278727
168.5,755315,982279,671548,4489934,1030360,1700109,2078320,1872355,1618370,1560103,281623,5454967,876724,534506,971441,1508733,1744774,847846,1332053,3129565,1255558,3119876,2241389,3019562,4193252,2832464,1825271,2601350,2640578,1794516,2001298,1104138,2804276,365578,1274474,1029791,269583,1539053,1266303
169.5,709781,913703,571617,4351823,1044721,1638517,2043469,1753200,1625773,1656865,177825,5089445,904162,487401,940813,1470273,1579110,777638,1356235,3107145,1181919,3135467,2090065,3010231,4022752,2859525,1854401,2552149,2500521,1587991,1922323,970252,2860656,361327,1240468,990796,272622,1647102,1254972
170.5,667793,849691,480792,4122073,1060154,1571554,2013750,1638765,1639721,1757204,110140,4601819,934282,447395,910205,1431639,1419555,712799,1384851,3078307,1119467,3140024,1947928,3004180,3844213,2881929,1892338,2502056,2361496,1402250,1831574,845585,2892145,360016,1205511,954587,277285,1753694,1244671
171.5,629198,790248,399653,3808981,1075970,1499074,1988195,1529302,1659329,1859802,67141,4027847,966921,413796,879461,1392883,1268375,653119,1416225,3043417,1067503,3130599,1815097,3000053,3660405,2898205,1938854,2451095,2224554,1236700,1730526,730818,2897201,361538,1169857,921127,283585,1856519,1235314
172.5,593835,735325,328396,3428259,1091545,1421177,1965954,1425015,1683631,1963153,40432,3410157,1001901,385966,848519,1354106,1127341,598367,1448591,3002791,1025314,3104706,1691565,2996347,3474016,2907034,1993658,2399350,2090625,1090349,1621104,626389,2875435,365817,1133749,890357,291546,1953164,1226794
173.5,561545,684819,266864,3001445,1106328,1338236,1946300,1326060,1711560,2065587,24148,2791786,1039017,363335,817401,1315456,997687,548300,1480122,2956693,992209,3060488,1577206,2991435,3287560,2907295,2056371,2346954,1960511,961927,1505570,532495,2827610,372802,1097414,862202,301206,2041217,1218978
174.5,532164,638584,214592,2553316,1119855,1250892,1928624,1232543,1741935,2165321,14364,2210148,1078029,345406,786192,1277114,880112,502663,1508980,2905325,967533,2996868,1471803,2983593,3103309,2898099,2126499,2294081,1834888,849996,1386382,449082,2755534,382463,1061059,836574,312611,2118382,1211714
175.5,505536,596440,170881,2108794,1131759,1160045,1912440,1144520,1773460,2260506,8548,1692757,1118644,331763,755023,1239290,774828,461196,1533392,2848838,950676,2913651,1375064,2971042,2923237,2878819,2203410,2240937,1714308,753035,1266040,375872,2661874,394783,1024863,813377,325816,2182594,1204826
176.5,481506,558177,134874,1689955,1141767,1066814,1897381,1061996,1804724,2349296,5111,1255393,1160507,322066,724056,1202211,681632,423637,1551736,2787332,941069,2811559,1286639,2952001,2748997,2849103,2286310,2187750,1599204,669517,1146946,312380,2549929,409753,988982,792506,340881,2232129,1198123
177.5,459928,523564,105626,1313730,1149707,972484,1883190,984936,1834225,2429911,3085,902664,1203185,316052,693466,1166114,600001,389724,1562632,2720877,938177,2692200,1206138,2924754,2581911,2808882,2374225,2134753,1489898,597964,1031269,257960,2423366,427359,953543,773852,357869,2265691,1191395
178.5,440661,492357,82177,990678,1155496,878443,1869714,913259,1860392,2500713,1889,630304,1246156,313523,663427,1131237,529179,359200,1565030,2649523,941483,2557964,1133144,2887721,2422978,2758361,2465983,2082182,1386609,536985,920852,211841,2285980,447579,918648,757301,376839,2282481,1184419
179.5,423577,464303,63597,724916,1159131,786098,1856889,846848,1881638,2560267,1179,428279,1288796,314347,634104,1097812,468273,331814,1558273,2573321,950468,2411852,1067226,2839541,2272897,2698000,2560216,2030257,1289462,485299,817151,173177,2141465,470370,884373,742739,397848,2282227,1176965
180.5,408552,439148,49031,515032,1160671,696802,1844730,785554,1896405,2607398,753,283845,1330374,318447,605642,1066062,416319,307329,1542143,2492343,964593,2257274,1007951,2779155,2132096,2628484,2655360,1979180,1198497,441757,721206,141090,1993247,495663,850775,730045,420943,2265191,1168799
181.5,395479,416635,37715,355602,1160219,611781,1833308,729200,1903238,2641241,494,183983,1370047,325788,578157,1036193,372350,285514,1516865,2406700,983271,2097814,954891,2705877,2000769,2550687,2749673,1929118,1113683,405339,633652,114709,1844358,523349,817889,719101,446156,2232136,1159688
182.5,384255,396513,28993,238890,1157905,532067,1822739,677589,1900847,2661265,335,116979,1406866,336373,551738,1008390,335436,266157,1483078,2316565,1005849,1937008,907629,2619462,1878912,2465629,2841269,1880206,1034924,375160,554755,93203,1697364,553275,785738,709784,473502,2184266,1149408
183.5,374792,378537,22312,156380,1153864,458458,1813158,630506,1888184,2667288,235,73194,1439786,350221,526445,982823,304718,249057,1441781,2222186,1031585,1778144,865766,2520148,1766362,2374435,2928163,1832535,962074,350459,484465,75800,1554342,585235,754332,701970,502970,2123152,1137749
184.5,367011,362467,17220,99926,1148217,391497,1804705,587728,1864503,2659475,172,45227,1467691,367352,502304,959636,279422,234031,1394244,2123902,1059633,1624112,828927,2408668,1662833,2278287,3008321,1786149,894944,330599,422482,61811,1416890,618965,723670,695531,534522,2050632,1124521
185.5,360845,348072,13352,62456,1141059,331461,1797506,549024,1829414,2638312,131,27698,1489428,387766,479316,938956,258875,220911,1341919,2022149,1089038,1477295,796757,2286238,1567946,2178387,3079736,1741046,833309,315048,368321,50627,1286163,654145,693749,690336,568080,1968712,1109561
186.5,356233,335125,10420,38271,1132445,278384,1791653,514163,1782918,2604579,105,16877,1503849,411416,457455,920887,242498,209545,1286336,1917463,1118736,1339523,768928,2154511,1481258,2075916,3140494,1697175,776923,303377,321373,41728,1162929,690392,664561,686250,603529,1879473,1092739
187.5,353129,323409,8199,23049,1122380,232085,1787186,482916,1725415,2559299,88,10271,1509867,438174,436674,905518,229813,199799,1229014,1810478,1147571,1212072,745137,2015500,1402288,1972008,3188856,1654434,725522,295247,280963,34675,1047634,727273,636099,683134,640703,1784974,1073963
188.5,351491,312713,6516,13682,1110814,192207,1784086,455062,1657698,2503688,77,6269,1506518,467799,416908,892921,220431,191554,1171382,1701919,1174321,1095700,725107,1871479,1330533,1867722,3223325,1612677,678832,290400,246396,29106,940459,764306,608358,680843,679386,1687177,1053181
189.5,351288,302835,5240,8028,1097647,158267,1782250,430391,1580909,2439098,71,3852,1493026,499901,398078,883151,214049,184709,1114726,1592579,1197741,990717,708582,1724864,1265484,1764023,3242717,1571712,636574,288652,216985,24725,841386,800976,581333,679224,719307,1587888,1030387
190.5,352497,293575,4270,4670,1082725,129697,1781488,408702,1496485,2366965,69,2393,1468871,533904,380097,876252,210440,179177,1060147,1483306,1216613,897062,695331,1578090,1206640,1661772,3246210,1531309,598474,289880,192081,21294,750246,836745,555028,678119,760133,1488713,1005620
191.5,355097,284747,3531,2703,1065854,105888,1781508,389811,1406077,2288750,71,1509,1433840,569020,362873,872257,209450,174886,1008551,1374974,1229807,814393,685143,1433493,1153514,1561718,3233380,1491203,564259,294021,171087,18625,666769,871073,529448,677366,801472,1391031,978963
192.5,359077,276171,2968,1562,1046810,86226,1781911,373550,1311468,2205896,76,969,1388078,604230,346309,871186,210986,171782,960644,1268457,1236346,742170,677823,1293203,1105643,1464496,3204218,1451103,533671,301058,153467,16572,590613,903432,504603,676792,842874,1295980,950544
193.5,364424,267679,2538,904,1025353,70119,1782185,359768,1214482,2119788,86,636,1332104,638290,330315,873046,215014,169824,916947,1164599,1235464,679734,673190,1159059,1062587,1370627,3159125,1410699,506460,311016,138746,15022,521397,933326,480509,676222,883830,1204466,920527
194.5,371131,259115,2212,526,1001250,57015,1781706,348334,1116895,2031717,101,429,1266815,669759,314803,877832,221550,168984,877822,1064189,1226658,626364,671079,1032552,1023936,1280528,3098887,1369674,482392,323949,126514,13890,458722,960306,457185,675475,923780,1117166,889112
195.5,379188,250344,1965,309,974293,46416,1779739,339135,1020360,1942861,125,297,1193456,697058,299694,885523,230655,169251,843491,967935,1209722,581337,671328,914796,989308,1194515,3024636,1327711,461248,339934,116420,13116,402178,983988,434653,674370,962122,1034557,856529
196.5,388582,241248,1781,184,944320,37885,1775455,332075,926348,1854266,162,213,1113564,718557,284920,896080,242428,170627,814069,876445,1184763,543962,673784,806521,958350,1112811,2937791,1284511,442827,359054,108166,12658,351360,1004059,412935,672721,998219,956932,823024
197.5,399295,231734,1649,111,911240,31045,1767944,327082,836103,1766838,218,158,1028896,732699,270428,909439,256995,173127,789590,790211,1152194,513612,678295,708101,930738,1035562,2839990,1239804,426944,381386,101505,12493,305869,1020290,392055,670348,1031419,884432,788862
198.5,411299,221737,1559,68,875051,25577,1756244,324099,750618,1681345,303,121,941331,738131,256176,925507,274504,176781,770028,709598,1112705,489743,684708,619586,906172,962839,2733023,1193364,413430,406983,96234,12616,265319,1032537,372038,667073,1061066,817070,754309
199.5,424557,211220,1505,43,835854,21214,1739376,323090,670628,1598414,435,97,852772,733847,242140,944153,295107,181633,755316,634845,1067217,471907,692865,540757,884381,894652,2618756,1145020,402136,435851,92186,13034,229330,1040742,352903,662730,1086522,754756,719634
200.5,439012,200182,1485,28,793861,17737,1716389,324036,596616,1518542,644,80,765048,719311,228312,965205,318952,187741,745363,566068,1016822,459763,702598,471183,865114,830961,2499063,1094678,392924,467928,89228,13777,197539,1044924,334670,657164,1107186,697323,685094
201.5,454593,188651,1497,19,749402,14971,1686411,326935,528841,1442109,975,69,679819,694546,214697,988435,346161,195175,740061,503264,962713,453079,713734,410276,848142,771683,2375768,1042321,385677,503060,87257,14890,169590,1045182,317354,650235,1122514,644547,650933
202.5,471202,176690,1540,13,702912,12771,1648706,331801,467356,1369383,1505,63,598512,660169,201314,1013555,376811,204020,739290,446327,906116,451742,726082,357347,833255,716697,2250587,988028,380286,540970,86194,16446,145141,1041671,300963,641827,1132043,596163,617377
203.5,488719,164388,1617,9,654925,11025,1602731,338660,412055,1300540,2358,59,522267,617364,188197,1040207,410916,214373,742921,395061,848227,455754,739440,311655,820261,665860,2125097,931974,376660,581240,85980,18542,123863,1034604,285504,631844,1135406,551883,584628
204.5,506990,151863,1731,7,606041,9641,1548194,347551,362695,1235673,3733,58,451918,567794,175387,1067954,448397,226345,750808,349201,790158,465239,753588,272443,808982,619004,2000697,874432,374715,623284,86575,21317,105437,1024231,270978,620222,1132354,511407,552861
205.5,525832,139248,1888,5,556909,8550,1485100,358520,318941,1174807,5946,59,387988,513458,162931,1096276,489066,240056,762780,308424,732896,480446,768293,238972,799251,575950,1878600,815768,374379,666342,87957,24953,89564,1010829,257378,606926,1122767,474433,522225
206.5,545029,126693,2096,4,508189,7696,1413778,371617,280394,1117909,9486,63,330713,456516,150881,1124567,532604,255637,778633,272372,677277,501746,783304,210541,790915,536508,1759818,756431,375585,709471,90114,29692,75955,994690,244695,591954,1106664,440661,492842
207.5,564327,114347,2366,3,460522,7037,1334903,386890,246615,1064903,15091,70,280077,399106,139290,1152133,578547,273228,798113,240664,623973,529639,798357,186503,783828,500485,1645171,696935,378273,751558,93047,35851,64345,976115,232914,575339,1084206,409805,464804
208.5,583444,102361,2713,3,414499,6541,1249480,404381,217155,1015677,23842,80,235856,343174,128207,1178203,626276,292973,820897,212913,573488,564746,813179,166275,777853,467684,1535289,637843,382386,791351,96766,43840,54485,955396,222016,557146,1055696,381590,438180
209.5,602061,90872,3153,3,370637,6184,1158808,424115,191565,970092,37261,96,197671,290348,117676,1201933,675026,315016,846579,188734,526172,607803,827485,149337,772856,437913,1430632,579739,387867,827497,101289,54179,46145,932817,211980,537478,1021569,355759,413010
210.5,619836,80001,3713,3,329361,5949,1064429,446096,169414,927989,57386,118,165034,241853,107735,1222432,723895,339500,874650,167756,482234,659644,840990,135239,768712,410985,1331502,523205,394659,858613,106639,67524,39120,908647,202779,516464,982382,332072,389318
