particle_size,std_after_125_1_1_00,std_after_125_1_1_01,std_after_125_1_1_02,std_after_125_1_2_00,std_after_125_1_2_01,std_after_125_1_2_02,std_after_125_2_1_00,std_after_125_2_1_01,std_after_125_2_1_02,std_after_125_2_2_00,std_after_125_2_2_01,std_after_125_2_2_02,std_after_125_3_1_00,std_after_125_3_1_01,std_after_125_3_1_02,std_after_125_3_2_00,std_after_125_3_2_01,std_after_125_3_2_02,std_after_125_4_1_00,std_after_125_4_1_01,std_after_125_4_1_02,std_after_125_4_2_00,std_after_125_4_2_01,std_after_125_4_2_02,std_after_125_5_1_00,std_after_125_5_1_01,std_after_125_5_1_02,std_after_125_5_2_00,std_after_125_5_2_01,std_after_125_5_2_02,std_after_125_6_1_00,std_after_125_6_1_01,std_after_125_6_1_02,std_after_125_6_2_00,std_after_125_6_2_01,std_after_125_6_2_02,std_before_125_6_1_00,std_before_125_6_1_01,std_before_125_6_1_02,std_before_125_6_2_00,std_before_125_6_2_01,std_before_125_6_2_02,std_before_125_1_1_00,std_before_125_1_1_01,std_before_125_1_1_02,std_before_125_1_2_00,std_before_125_1_2_01,std_before_125_1_2_02,std_before_125_2_2_00,std_before_125_2_2_01,std_before_125_2_2_02,std_before_125_3_1_00,std_before_125_3_1_01,std_before_125_3_1_02,std_before_125_3_2_00,std_before_125_3_2_01,std_before_125_3_2_02,std_before_125_5_1_00,std_before_125_5_1_01,std_before_125_5_1_02,std_before_125_5_2_00,std_before_125_5_2_01,std_before_125_5_2_02,std_before_125_4_1_00,std_before_125_4_1_01,std_before_125_4_1_02,std_before_125_4_2_00,std_before_125_4_2_01,std_before_125_4_2_02
81.5,1664397,38715,84290,0,0,8,8,876741,50,55566,1716,12830,21349,96836,476459,330408,1446627,852265,1900,3233948,1583773,2329416,243256,20440,119921,195829,756743,18682,375,20,221913,10571,193133,18745,551314,17127,822809,41974,845531,303748,1115937,26854,555655,492812,2307773,237368,747814,1447909,0,0,0,1001831,612862,13316,1182303,54679,885576,24909,461899,207585,138253,840457,251919,1112785,474717,641799,87537,900132,594827
82.5,2009314,67743,155773,1,0,14,47,1123743,242,70258,4010,29819,62301,205102,662635,476655,2124844,1070117,5978,3886591,1912752,2778644,422279,48699,170706,282866,957636,50170,1817,115,338013,24879,272959,46259,786122,39686,1030112,67460,1070909,407981,1340778,74798,929066,859277,2931188,524071,1102373,1922281,0,0,0,1712588,964534,37996,1715724,148745,1451508,73828,746612,352376,287746,1238346,353367,1587157,595901,941100,181754,1243223,808197
83.5,2359667,118086,278276,3,0,24,246,1423545,1010,90220,9200,64721,167190,406388,904950,692535,2942692,1336148,17994,4604383,2323801,3279234,690813,109917,246761,412271,1196466,119499,7672,569,516584,55728,386656,106933,1099412,88005,1266758,108742,1337715,551124,1627301,183163,1504891,1425925,3659528,1054526,1575246,2498483,0,0,0,2735804,1489794,99397,2450923,357904,2190373,192027,1155633,569782,564476,1780049,499971,2184137,756038,1344015,359195,1650757,1082923
84.5,2716182,204469,479613,7,0,42,1160,1782275,3666,118173,20558,131753,410880,754618,1215004,1008693,3867117,1658931,51373,5377313,2831227,3828443,1069465,233776,360721,602278,1475240,254985,28178,2469,785250,118437,547038,230986,1505751,185893,1531879,174983,1647356,749355,1986916,397484,2351060,2254986,4495135,1938991,2185319,3179822,0,0,0,4095724,2246058,238842,3437393,766192,3076824,442346,1715715,882636,1039017,2494423,711871,2903937,971272,1871427,672309,2113295,1427397
85.5,3085451,350433,795810,17,0,77,4843,2205268,11664,158214,44433,252604,921833,1315986,1605039,1464657,4850347,2047097,137919,6192041,3448875,4421604,1574098,466745,530824,876245,1794842,492383,90007,9384,1178016,238194,770292,465696,2017682,372485,1823881,279606,1999480,1025139,2430312,771281,3530779,3403041,5436662,3270918,2947632,3962942,0,0,0,5771266,3289526,528120,4717731,1470183,4066171,910820,2447654,1316031,1789809,3403055,1016392,3736580,1262708,2542013,1187180,2616390,1846860
86.5,3478913,592060,1268621,38,0,144,17866,2696569,32858,216522,92367,457841,1884330,2160472,2087254,2107464,5836899,2508445,345370,7032491,4188454,5052167,2213434,872748,782522,1261992,2154879,869168,250523,31327,1732469,452457,1075890,876308,2644037,705596,2140566,441211,2391670,1408765,2965869,1351091,5085902,4907657,6478258,5087763,3870966,4836246,0,0,0,7695106,4661743,1076391,6314880,2550274,5105609,1691781,3361709,1895478,2882850,4512549,1448832,4662086,1656814,3368619,1972563,3142333,2341538
87.5,3911626,981729,1939516,87,2,271,58168,3258395,82719,302383,183868,786998,3506834,3347593,2672848,2986945,6771538,3048700,801070,7880636,5057278,5711839,2988038,1526770,1149728,1789507,2553591,1416307,609879,92240,2484045,810852,1485831,1540702,3388397,1260348,2479233,683782,2819224,1939422,3597709,2158125,7019169,6773038,7608750,7339773,4955326,5779018,1,0,0,9765738,6372785,2025501,8217523,4036691,6144888,2860015,4453812,2643695,4344768,5806797,2051726,5652191,2184790,4353840,3079776,3672183,2904937
88.5,4401140,1590343,2840228,194,7,511,167368,3890604,187868,429600,349343,1286252,5945635,4908713,3370752,4146704,7606429,3669967,1711167,8717397,6055537,6390812,3890652,2499070,1674870,2486616,2987803,2150242,1305531,240877,3457494,1370608,2022991,2536137,4247914,2119339,2836726,1035423,3275066,2664887,4323575,3175316,9281090,8958227,8810896,9883314,6189503,6761612,4,0,0,11867410,8385438,3524904,10367663,5886768,7142920,4438615,5703422,3575798,6139175,7241702,2871254,6673112,2880059,5485508,4517634,4187633,3522702
89.5,4966541,2505402,3981596,426,23,955,426847,4590221,388547,618331,632049,2002636,9201884,6830396,4186072,5611071,8306178,4369009,3352000,9523554,7173376,7078053,4907393,3831616,2406502,3372728,3452925,3067843,2474087,561447,4657013,2186459,2708405,3919653,5212606,3352708,3209416,1524894,3749801,3638475,5132929,4346761,11766947,11371693,10060834,12504589,7549046,7746927,12,0,0,13890383,10606403,5683395,12655578,7985777,8069658,6376443,7073545,4693125,8158036,8744944,3949425,7688693,3773018,6733171,6231687,4672395,4172430
90.5,5627526,3821626,5344074,913,69,1762,969172,5351049,738412,897232,1087294,2974271,13044023,9044160,5118300,7370262,8850161,5135616,6005429,10280598,8388263,7761647,6019110,5513555,3393064,4451548,3942992,4145712,4183741,1176095,6057767,3296168,3557570,5707334,6265137,4991118,3593106,2175621,4231932,4911629,6005675,5590034,14326356,13875229,11327900,14965112,8995077,8693137,34,0,0,15745435,12890008,8507820,14926519,10171085,8904534,8546805,8513014,5976679,10234890,10222338,5311289,8663248,4882708,8046870,8098391,5112987,4824726
91.5,6403279,5621565,6873796,1902,185,3187,1969965,6163436,1300499,1305562,1776958,4217421,17014560,11426943,6159421,9368112,9232250,5951408,9829861,10971468,9663336,8429167,7202336,7465890,4671840,5704526,4450747,5343385,6368871,2229648,7602078,4705301,4576102,7859515,7381032,7000312,3982891,2997783,4708241,6520892,6911960,6815497,16783470,16297970,12575007,17051274,10474497,9557360,91,0,0,17370155,15056461,11853057,17000294,12268092,9633444,10769770,9960655,7381961,12177157,11570342,6948250,9563681,6206170,9359288,9940410,5498981,5445536
92.5,7310884,7946624,8486742,3839,451,5629,3607532,7014231,2139262,1894520,2758157,5713004,20541096,13813713,7292157,11497643,9458547,6789509,14707081,11581145,10947457,9068056,8429597,9544066,6253596,7087230,4967773,6608787,8810664,3851827,9202746,6376362,5755445,10277616,8529245,9268688,4372999,3980322,5164342,8469521,7813362,7944519,18962397,18458663,13759756,18611321,11922101,10299736,236,0,0,18727965,16921459,15412351,18700301,14123369,10245886,12850005,11350688,8837476,13806250,12692009,8801378,10360740,7707877,10591687,11560462,5822865,5999549
93.5,8363081,10764190,10080787,7482,997,9683,5993484,7886961,3309594,2726524,4066791,7396988,23108116,16020057,8488673,13608552,9544011,7615441,20152626,12097093,12177579,9666022,9669177,11560688,8105842,8530503,5484684,7884077,11185921,6103102,10753851,8226703,7069535,12814249,9673039,11616404,4756657,5085567,5585372,10706876,8665570,8920825,20711266,20191846,14836405,19571307,13264883,10887262,588,0,0,19802620,18329275,18764797,19884544,15625319,10733186,14616232,12618552,10248914,14991641,13512281,10751502,11029573,9313174,11663009,12782943,6079700,6454137
94.5,9565287,13942185,11552419,14039,2000,16197,9100294,8762257,4844360,3870778,5699471,9159647,24407263,17869621,9710163,15527148,9508797,8389440,25374238,12509566,13283661,10211427,10884755,13322179,10140311,9947124,5991382,9110626,13164049,8922436,12146773,10136831,8473402,15293685,10771202,13826226,5126024,6249180,5956805,13112243,9422336,9713461,21919861,21372212,15758694,19931089,14428398,11296781,1405,0,0,20591167,19179763,21470859,20469930,16710403,11088030,15949760,13706371,11509736,15669147,13988648,12623819,11549880,10909916,12500539,13489488,6266715,6783180
95.5,10912004,17244686,12813249,25309,3677,26326,12723678,9618528,6742152,5393297,7599604,10856964,24399900,19220021,10907748,17084739,9374995,9070080,29488385,12811778,14195776,10693665,12035412,14667495,12211574,11243000,6477372,10232725,14503745,12100656,13287297,11967219,9904480,17536848,11779694,15686931,5472262,7386749,6265321,15492221,10040213,10313267,22528530,21931755,16483334,19747306,15344514,11516700,3226,0,0,21097561,19441933,23182047,20443291,17358526,11305116,16795933,14567429,12516816,15841151,14114833,14211748,11906004,12360797,13049835,13637961,6382967,6970059
96.5,12383045,20358037,13801925,43761,6253,41581,16505936,10432861,8957063,7340375,9653999,12333530,23280067,19981649,12025000,18147022,9164112,9618769,31803791,12999972,14852429,11103520,13076541,15496795,14131946,12330481,6932126,11200274,15106549,15297375,14109323,13579153,11286920,19384768,12653818,17034851,5785747,8406152,6499668,17599561,10483320,10726105,22528805,21866179,16973844,19111599,15959355,11547286,7127,0,0,21328175,19151710,23722929,19857212,17583105,11382408,17159528,15169234,13187695,15562987,13917409,15317518,12087195,13525198,13281777,13261569,6429082,7009306
97.5,13940277,22945907,14489084,72516,9945,63864,20016162,11182104,11392522,9716409,11703984,13451581,21375591,20126123,13002170,18636400,8895428,10004356,32033281,13073386,15208575,11433484,13962002,15782871,15702522,13140666,7345489,11970986,15014219,18103643,14582065,14854431,12538597,20716223,13350993,17780809,6056472,9222693,6651445,19175015,10727374,10965758,21957796,21229973,17204208,18130364,16239973,11399641,15159,3,0,21289537,18396733,23117481,18813621,17420374,11322447,17089762,15494988,13474874,14922699,13447274,15798342,12088136,14285344,13195271,12451871,6407113,6906654
98.5,15525890,24718818,14875525,115151,14973,95484,22854867,11844071,13901622,12460085,13570272,14117626,19040950,19684007,13781823,18541614,8585156,10206990,30339799,13034134,15241716,11678031,14647562,15565053,16753175,13631959,7708075,12512515,14365819,20133755,14709904,15709896,13579854,21457813,13834042,17916519,6274621,9772949,6715697,20003628,10762258,11048305,20888838,20122344,17161811,16909364,16178394,11093661,31072,12,1,20988144,17294340,21557746,17441136,16920485,11133215,16661709,15543498,13373187,14020895,12768842,15601999,11909653,14569133,12815342,11333448,6320460,6677578
99.5,17063230,25495747,14985627,175334,21601,139151,24741975,12398774,16296326,15426435,15085498,14298504,16579983,18733892,14315163,17913426,8246236,10220450,27220480,12887007,14954777,11833816,15095314,14930784,17179161,13793356,8011647,12804594,13341939,21116717,14526195,16104824,14342593,21586778,14074758,17502582,6431276,10023833,6691287,19967945,10592735,10988651,19420449,18668161,16849117,15543947,15792151,10655416,61420,45,5,20431822,15969369,19335406,15872635,16141133,10828225,15959431,15327760,12918388,12954955,11949683,14778244,11559378,14362750,12187470,10038309,6173818,6344734
100.5,18461063,25237637,14858688,256337,30215,197938,25560394,12829590,18366891,18384203,16125072,14022585,14210170,17386349,14568025,16849298,7888553,10052507,23310210,12639191,14375160,11899783,15278381,13992365,16962078,13642446,8249438,12840901,12118075,20957025,14083639,16041192,14778184,21127987,14057252,16645388,6519193,9975072,6580957,19078623,10237246,10799165,17665027,16998477,16283761,14114124,15121242,10114353,117158,151,19,19632014,14536599,16765500,14227757,15143294,10425774,15063640,14872539,12177921,11809116,11052444,13462141,11052084,13709806,11369766,8685765,5973118,5934830
101.5,19621510,24043916,14540521,360548,41425,275201,25350574,13124247,19910455,21036503,16627467,13367272,12060676,15766489,14525369,15472486,7519421,9723304,19199970,12299930,13550271,11877184,15184973,12865483,16168664,13219363,8416400,12630101,10836879,19746100,13443989,15558239,14862857,20146745,13780521,15471482,6533538,9655455,6391098,17470514,9725095,10489960,15738161,15234368,15496962,12683136,14222190,9500698,215771,476,66,18606271,13089993,14125965,12602457,13988286,9947475,14044475,14211357,11237005,10649989,10129816,11836954,10409413,12698482,10424787,7370282,5725401,5475503
102.5,20451036,22117312,14076773,489129,56195,374454,24270205,13275551,20764353,23066551,16599054,12438339,10189181,13998252,14193345,13911212,7144150,9262192,15327508,11880119,12540610,11769487,14820844,11653533,14929464,12578612,8509363,12195504,9598488,17724543,12669193,14723294,14599740,18738863,13259577,14105852,6472484,9114732,6131225,15366137,9092620,10070238,13749201,13476199,14530483,11298198,13160517,8843295,383845,1406,216,17380284,11698528,11623942,11065323,12735415,9416418,12958617,13383285,10184045,9526068,9222372,10091265,9658847,11441670,9412451,6157100,5438628,4992684
103.5,20872893,19712159,13508504,641925,76003,499172,22540268,13281763,20836714,24200644,16104115,11348065,8604431,12192373,13598453,12282098,6766626,8703717,11947852,11391859,11411905,11582176,14209485,10438936,13406305,11780659,8527098,11573020,8463108,15212545,11815113,13620911,14017366,17019172,12524732,12657357,6337572,8413757,5813231,13021121,8379029,9550060,11793632,11798668,13432609,9992368,12003073,8168018,659805,3898,672,15988833,10406985,9387740,9658999,11439806,8855276,11849384,12429861,9098701,8469651,8358619,8384372,8831940,10056284,8384947,5083741,5121410,4508710
104.5,20838687,17083410,12869916,817674,103073,652522,20395376,13146609,20125778,24271373,15245112,10197776,7286604,10438846,12783943,10679815,6389819,8083566,9159106,10847999,10227785,11322473,13389834,9280552,11759673,10884735,8470303,10807516,7459480,12534014,10928003,12342018,13165119,15109540,11618905,11211527,6133744,7615159,5450495,10671099,7622561,8942017,9947761,10250728,12253746,8786846,10811518,7496775,1096182,10153,1990,14475288,9239673,7476491,8404558,10150344,8284706,10748488,11392403,8044450,7499844,7556443,6827662,7961990,8646649,7383893,4164992,4782674,4041284
105.5,20336556,14448815,12187746,1014444,140673,837018,18048271,12878904,18721538,23260365,14140052,9067474,6202427,8803696,11804217,9172920,6016189,7435109,6951569,10261666,9044093,10998972,12411897,8215346,10124513,9943653,8341504,9948110,6594586,9957100,10043323,10974406,12106553,13127495,10593288,9829241,5869051,6776107,5056951,8495277,6857451,8262297,8266028,8858781,11042296,7693313,9637754,6847060,1760512,24878,5596,12889538,8205301,5898152,7306983,8907906,7722221,9678427,10309837,7065801,6625763,6825179,5482032,7081500,7294450,6439509,3399214,4431288,3603188
106.5,19394006,11969116,11481780,1230187,193529,1054136,15670572,12491848,16788289,21304891,12902857,8012460,5314886,7329280,10718344,7804544,5647972,6786948,5256394,9645823,7905402,10621238,11331117,7262325,8598008,9000805,8144908,9043244,5862096,7663029,9186223,9595437,10911812,11176599,9502071,8549157,5554047,5943757,4646213,6602443,6111950,7530870,6780951,7631519,9841287,6716089,8521546,6231942,2733628,57423,14915,11284579,7301780,4628518,6360461,7744153,7181607,8654838,9217128,6189216,5849424,6167809,4366345,6219817,6055267,5571284,2774426,4075701,3202594
107.5,18074575,9744585,10765965,1463266,268331,1303891,13386995,12002062,14532731,18665211,11630087,7065090,4588666,6037040,9583848,6596127,5287357,6161599,3982315,9012878,6843707,10199385,10202560,6427197,7238255,8089086,7886200,8136393,5248665,5743021,8372974,8267374,9650339,9339556,8397128,7391948,5200958,5153312,4230826,5036156,5407420,6770680,5505345,6565094,8686098,5854025,7490141,5660386,4104109,125023,37613,9712305,6520295,3627087,5552799,6681088,6672827,7688462,8144251,5426250,5168120,5582938,3470574,5401289,4960179,4789570,2273318,3723599,2843727
108.5,16469006,7822684,10049764,1712843,374303,1584486,11278433,11428463,12166661,15663904,10394656,6239316,3992710,4931633,8451732,5552511,4936562,5575183,3038290,8374339,5878916,9743661,9075920,5706734,6070185,7231260,7572311,7263062,4738127,4214667,7612798,7035373,8384827,7674668,7323554,6364957,4822732,4428118,3821709,3791063,4758350,6006021,4436107,5647762,7603352,5102118,6559361,5137780,5957986,257122,89642,8219233,5848410,2848299,4868744,5731441,6202300,6786590,7115675,4777546,4576237,5066406,2768665,4644159,4020316,4097565,1876894,3381649,2527717
109.5,14682836,6211027,9339490,1979078,523717,1892063,9389532,10791097,9874184,12617735,9245264,5536034,3501030,4005494,7363248,4667110,4597825,5037877,2344725,7740551,5020519,9264072,7992022,5092353,5094653,6441221,7211165,6449324,4314016,3046604,6909702,5927772,7167013,6215678,6316680,5466421,4432114,3781099,3427809,2832139,4173045,5260434,3558748,4863601,6610862,4452843,5735582,4666562,8363682,500227,201718,6842931,5272235,2248394,4292246,4899774,5773414,5954006,6150239,4236691,4066581,4612519,2228491,3960263,3232471,3493308,1566824,3055310,2253452
110.5,12823016,4891090,8639482,2263124,732131,2220659,7737596,10110019,7790587,9782667,8209497,4947966,3092592,3243166,6348506,3926426,4273346,4554831,1837200,7120510,4269858,8770060,6981076,4572770,4297586,5725686,6811407,5711823,3960921,2182460,6264097,4958077,6035504,4974461,5400800,4688908,4040827,3216871,3055962,2111269,3654706,4554626,2851882,4195210,5718411,3897222,5018053,4246874,11353520,921963,428336,5609717,4777840,1788891,3807868,4184071,5387137,5193533,5261337,3793380,3631303,4214912,1818242,3355425,2584430,2971449,1326733,2748760,2018350
111.5,10986122,3829968,7953038,2566943,1018029,2562409,6320905,9404322,5995307,7324596,7298575,4463474,2750769,2624973,5426665,3313562,3965190,4127277,1466092,6521750,3622479,8270248,6062559,4135810,3657457,5085967,6382113,5058861,3665114,1559039,5674118,4127969,5015472,3945592,4589490,4021885,3658964,2734020,2710926,1578812,3202657,3904827,2291085,3625490,4929040,3425657,4401138,3877170,14904747,1612243,858055,4533926,4352069,1437794,3401558,3577539,5042626,4506314,4457332,3435718,3262514,3867132,1509796,2830363,2059321,2524689,1142756,2464899,1818988
112.5,9249989,2989104,7283090,2892992,1401466,2908006,5125603,8691357,4516879,5317207,6512301,4069208,2462648,2129852,4607239,2810707,3675196,3753631,1194400,5950311,3070270,7772260,5246319,3769534,3150538,4519594,5932508,4492104,3414743,1117521,5136614,3430642,4119804,3111691,3887083,3453514,3294620,2327181,2395563,1190152,2813537,3321890,1851824,3138720,4240587,3028549,3876259,3554759,18924354,2679012,1621575,3618674,3982986,1169498,3060982,3070362,4737775,3891951,3742126,3151692,2952683,3562991,1279966,2381876,1638767,2144850,1003604,2205436,1651583
113.5,7669551,2330006,6632626,3243811,1901379,3247402,4130947,7986195,3345189,3759504,5843347,3751741,2218333,1737321,3892016,2400729,3404882,3430459,995127,5410763,2603184,7282613,4534405,3462861,2754102,4021676,5471672,4008463,3199831,808722,4647852,2853964,3351203,2448563,3290805,2971817,2953759,1988771,2111099,908420,2482336,2811207,1511383,2721085,3647220,2696736,3433403,3276249,23242503,4236489,2891740,2857772,3660050,964048,2775589,2651217,4469671,3348611,3115825,2929990,2694872,3296764,1110516,2004078,1304924,1823635,900377,1971038,1512318
114.5,6276639,1817488,6004873,3621528,2531551,3570632,3313058,7301310,2445992,2602117,5280557,3498446,2010315,1428694,3277157,2068074,3155388,3153253,848837,4906293,2210530,6806677,3923157,3205862,2448058,3585971,5008267,3601848,3012171,594344,4203980,2383130,2704722,1929467,2793063,2565383,2640280,1710288,1857443,704816,2203225,2373315,1249926,2360870,3140814,2421781,3062214,3037893,27618530,6385356,4868431,2238275,3374164,806168,2536517,2308458,4234944,2873173,2575465,2760330,2482859,3063279,987583,1689539,1041621,1553105,826255,1761510,1397557
115.5,5082783,1421153,5403295,4027323,3295688,3868678,2647446,6646486,1773916,1772855,4811240,3297857,1832933,1187697,2755147,1799162,2927441,2917009,741655,4438826,1881840,6348691,3405196,2989838,2215530,3205669,4550282,3264596,2845199,446026,3801300,2002657,2170294,1528216,2383526,2223750,2356243,1483212,1633502,557704,1970166,2004953,1050879,2048421,2712085,2196134,2752698,2835851,31761232,9186942,7743207,1743173,3117644,684313,2336423,2030945,4030013,2461422,2115751,2633483,2311191,2857941,900895,1430206,834876,1325962,776155,1575982,1303955
116.5,4083727,1115738,4831446,4460866,4182742,4134210,2110626,6028891,1282057,1196004,4422626,3139721,1681921,1000650,2316440,1582476,2721360,2716618,663711,4009178,1607405,5911827,2971117,2807282,2042823,2873929,4104820,2988524,2693863,343511,3436410,1697722,1734980,1221090,2050796,1937576,2102177,1299573,1437485,451264,1777334,1700299,900881,1775972,2351448,2013209,2495639,2666361,35361752,12636301,11644652,1353787,2884154,589821,2169279,1808552,3851265,2108317,1729765,2541108,2175184,2676703,843010,1218095,672990,1135680,746421,1413106,1228510
117.5,3264464,880820,4292739,4919752,5164011,4362124,1681052,5453294,927801,803872,4102683,3014896,1554054,856375,1950711,1408443,2537082,2547113,608000,3617227,1378546,5498280,2610774,2651789,1919074,2584232,3677923,2765627,2554481,272702,3106242,1454947,1384762,987781,1783612,1698671,1877422,1152245,1267165,374148,1619367,1452136,789480,1537401,2049615,1867383,2282785,2525856,38133922,16641200,16574625,1051645,2668632,516225,2030170,1632417,3695155,1808285,1409634,2475512,2070891,2516032,808660,1045741,546411,976542,734536,1271225,1168565
118.5,2603884,700215,3790187,5399014,6193515,4549796,1339598,4922358,675520,541736,3840501,2915199,1446875,745945,1647734,1269237,2374218,2403807,569539,3262081,1187711,5109391,2314181,2517939,1835768,2330582,3274469,2588480,2424596,223982,2808054,1262755,1105835,811625,1571604,1499961,1680473,1035068,1120091,318319,1491506,1252827,708726,1327960,1797974,1753964,2106898,2411014,39854380,21014229,22354582,819749,2467214,458705,1915107,1495009,3558268,1555518,1147101,2429396,1995040,2372851,794214,906459,447477,843611,738887,1148517,1121776
119.5,2078515,561290,3326159,5890748,7212342,4697049,1069710,4436991,497131,368388,3626397,2833269,1358488,662367,1397942,1158527,2232110,2282355,544777,2942250,1028459,4745765,2072071,2401193,1786226,2107611,2898116,2450419,2302809,190891,2539380,1111426,885447,679388,1405692,1335406,1509278,942835,993757,278133,1389638,1095009,652753,1143983,1588791,1669121,1961707,2318787,40394221,25483037,28604593,643275,2277134,413676,1820861,1390061,3437345,1344247,933993,2395679,1944970,2244487,797267,794451,370128,732672,758552,1043111,1086075
120.5,1665190,454284,2902200,6383981,8156457,4805877,857364,3996692,371426,254370,3451855,2762491,1287416,600257,1192727,1071242,2109908,2178767,531165,2655805,895376,4407406,1876192,2297794,1765119,1910612,2551321,2345577,2188594,169167,2297975,992988,712343,580837,1278238,1199899,1361491,871216,885721,249657,1310290,972033,617400,982620,1415282,1609800,1841811,2246382,39735625,29719358,34771974,509831,2096616,378467,1744812,1312439,3329295,1168960,762585,2367418,1918542,2128618,816312,704807,309619,640157,793109,953178,1059623
121.5,1342694,371718,2518928,6864825,8966200,4879990,690890,3599900,282903,179433,3309397,2696988,1232505,555536,1024571,1003341,2006626,2089404,526849,2400520,783961,4093832,1719415,2204684,1768014,1735531,2235408,2268832,2082097,156076,2081759,900999,576937,508229,1183021,1089163,1234664,816634,793688,230176,1250580,878186,599904,841595,1271608,1573629,1742568,2191244,37970399,33382440,40211824,409394,1924739,351098,1684830,1257970,3231189,1024569,625837,2337880,1914048,2023230,850486,633448,262265,563060,842439,876990,1040764
122.5,1092594,307887,2176017,7317016,9595083,4924274,560728,3244292,220492,130042,3192420,2631686,1192858,525165,887047,951616,1921209,2010957,530452,2173990,690499,3804197,1595725,2119428,1790962,1578929,1950686,2215698,1983940,149969,1888774,830312,471286,455823,1115127,999656,1126387,776133,715554,217842,1208158,808756,598648,719001,1152811,1558825,1659978,2151012,35281607,36168187,44303267,334079,1761271,330103,1639161,1223252,3140263,906508,517535,2300783,1930113,1926573,899348,577026,225217,498866,906519,812956,1027989
123.5,899486,258463,1872267,7722847,10015729,4944248,459155,2927053,176428,97335,3095043,2562427,1167791,506923,774754,913530,1852572,1940439,540901,1973738,611939,3537381,1500129,2040156,1830130,1437934,1696602,2182204,1895035,149999,1717148,776823,388946,419453,1070789,928474,1034377,747235,649433,211431,1181131,759995,612984,613148,1054718,1564084,1590583,2123485,31913111,37853549,46570885,277815,1606494,314407,1606339,1205466,3053921,810785,432345,2250662,1965576,1837134,962696,532819,196290,445469,985186,759649,1019907
124.5,750873,220166,1605728,8064445,10221801,4945568,380003,2645085,145329,75588,3011983,2486103,1156800,499222,683215,887073,1799630,1875179,557313,1797296,545786,3292086,1428540,1965488,1881474,1310187,1471908,2164781,1816433,155959,1565082,737252,324784,396174,1047222,873273,956536,727810,593660,210180,1167989,729021,643091,522462,973844,1588470,1531385,2106583,28133936,38326780,46777230,236015,1461009,303237,1585103,1202198,2969749,733988,365797,2183330,2019372,1753606,1040377,498621,173811,401117,1077871,715803,1015231
125.5,636849,190519,1373872,8325283,10226036,4933640,318404,2395183,123507,61139,2938466,2400759,1159515,500952,608751,870649,1761316,1812832,578896,1642262,490002,3066902,1377635,1894480,1940475,1193777,1274834,2160150,1749216,168207,1430839,708945,274761,383993,1042452,832196,890978,715955,546786,213672,1167531,713700,689859,445423,907286,1631289,1479781,2098312,24204492,37597930,44961329,205271,1325554,296058,1574318,1211257,2885541,673263,314231,2096308,2090392,1674870,1132120,472639,156514,364351,1183325,680320,1012770
126.5,549698,167657,1173772,8491745,10055507,4913328,270546,2174162,108451,51665,2870178,2305641,1175659,511354,548370,862983,1736582,1751402,604886,1506351,442922,2860368,1344719,1826549,2001971,1087190,1103262,2165250,1694418,187652,1312748,689711,235737,381662,1055162,803805,836027,709883,507565,221764,1178789,712509,754775,380550,852628,1691942,1433527,2096744,20350072,35788903,41415681,183092,1200849,292525,1572914,1230527,2799339,626276,274711,1989130,2177339,1599980,1237352,453402,143442,333953,1299347,652253,1011441
127.5,483501,150182,1002286,8554512,9745666,4888771,233477,1978946,98479,45713,2803268,2201146,1204971,529905,499654,863045,1724380,1689263,634502,1387418,403185,2671018,1327589,1761402,2060098,989241,954867,2177174,1653005,215791,1209211,677683,205285,388521,1084540,787032,790218,707841,474930,234527,1200958,724392,839771,326409,807854,1769762,1390716,2100004,16744545,33107086,36613039,167694,1087473,292452,1579812,1257823,2709474,591158,244934,1863417,2278582,1528147,1355036,439683,133889,308911,1422589,630797,1010281
128.5,433769,137054,856211,8509567,9334617,4863291,204925,1806629,92486,42405,2734373,2088686,1247119,556213,460657,869991,1723646,1625192,666925,1283479,369679,2497417,1324412,1698968,2108409,899023,827253,2193152,1625868,254770,1118710,671214,181544,404391,1130133,781120,752276,708052,447979,252215,1233327,748616,946996,281631,771273,1863821,1349765,2106270,13504506,29809595,31107129,157841,985788,295788,1593873,1290789,2614627,566456,223135,1722664,2392001,1458731,1483525,430430,127346,288375,1548465,615266,1008473
129.5,397138,127507,732419,8358653,8858574,4839369,183163,1654515,89783,41255,2660676,1970457,1301574,589916,429827,883112,1733256,1558383,701296,1192717,341491,2338188,1333604,1639327,2140163,815850,718050,2210543,1613847,307449,1039813,668799,163092,429480,1191693,785578,721095,708687,425949,275229,1275204,784619,1078478,244943,741453,1972718,1309422,2113784,10692146,26166010,25434612,152724,895910,302603,1613838,1326831,2513873,551080,208008,1571764,2514867,1391235,1620454,424715,123464,271631,1671259,605084,1005360
130.5,371112,120994,627948,8109107,8348898,4818665,166891,1520133,89983,42070,2579980,1849159,1367465,630593,405928,901793,1751993,1488455,736734,1113478,317872,2192026,1353726,1582640,2148822,739209,624990,2226861,1617753,377440,971185,669022,148846,464311,1269016,800130,695721,707891,408201,304082,1325852,831833,1235630,215189,717172,2094358,1268761,2120878,8323989,22426319,20039940,151877,817714,313078,1638285,1363111,2406730,544258,198637,1416353,2643741,1325291,1762685,421689,122028,258072,1784437,599760,1000472
