particle_size,6_500_1_00,6_500_1_01,6_500_1_02,6_500_2_00,6_500_2_01,6_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,19_500_1_00,19_500_1_01,19_500_1_02,19_500_2_00,19_500_2_01,19_500_2_02,28_500_1_00,28_500_1_01,28_500_1_02,28_500_2_00,28_500_2_01,28_500_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02
150.5,509715,621797,478300,809601,621664,523836,463096,557257,532574,423008,696480,362491,2103546,694675,1643504,913940,1248394,2339426,485373,1145777,573509,768174,556678,479245,964720,722962,1740327,2913867,4657577,2783390
151.5,480880,606183,446040,881222,605470,546445,483564,554736,494016,429797,509033,313591,1996603,703613,1600931,889812,1224711,2386875,487506,1111038,558790,657551,541283,539201,953996,657264,1668850,2892022,4548055,2783305
152.5,454257,591462,414758,960542,590235,574021,507975,550990,457712,434068,359333,269718,1887081,716418,1560471,869074,1200617,2414059,491185,1067534,546491,557874,526856,604919,948388,601725,1602989,2861699,4369273,2775929
153.5,429836,577693,384836,1046221,575863,606385,536387,546149,423734,435625,246007,231012,1777623,732963,1522568,851474,1176181,2420136,495777,1016716,536545,469452,513412,675837,947547,555473,1542908,2824480,4131661,2760912
154.5,407573,564931,356552,1136174,562266,643225,568815,540372,392117,434392,164117,197362,1670435,753118,1487584,836775,1151496,2405045,500644,960243,528883,392139,500959,750987,951164,517664,1488615,2782004,3848430,2738108
155.5,387400,553223,330089,1227478,549361,684050,605201,533828,362858,430419,107253,168480,1567268,776732,1455809,824748,1126673,2369492,505148,899859,523429,325432,489507,828942,958960,487517,1439994,2735888,3534158,2707584
156.5,369227,542609,305550,1316335,537073,728150,645388,526700,335922,423872,69056,143964,1469420,803626,1427467,815171,1101839,2314891,508673,837276,520108,268570,479061,907789,970677,464353,1396834,2687662,3203396,2669621
157.5,352951,533120,282971,1398161,525334,774552,689089,519165,311251,415025,44072,123351,1377783,833585,1402728,807834,1077127,2243255,510644,774083,518835,220632,469625,985142,986075,447606,1358855,2638716,2869495,2624698
158.5,338461,524776,262336,1467800,514085,822006,735857,511398,288766,404231,28056,106165,1292896,866343,1381710,802529,1052680,2157055,510549,711674,519524,180613,461199,1058207,1004917,436831,1325729,2590270,2543764,2573472
159.5,325638,517587,243592,1519906,503271,868982,785065,503559,268374,391903,17930,91943,1215009,901579,1364488,799054,1028641,2059063,507969,651202,522079,147496,453780,1123902,1026967,431709,1297095,2543357,2235006,2516747
160.5,314362,511551,226658,1549446,492847,913712,835881,495793,249972,378479,11577,80254,1144146,938909,1351098,797208,1005150,1952189,502600,593566,526396,120299,447360,1179039,1051979,432042,1272574,2498809,1949401,2455438
161.5,304515,506654,211438,1552296,482772,954250,887260,488224,233451,364402,7599,70716,1080160,977882,1341542,796794,982344,1839328,494269,539412,532356,98108,441929,1220558,1079695,437748,1251781,2457270,1690678,2390532
162.5,295979,502867,197826,1525841,473012,988583,937957,480953,218699,350095,5103,62993,1022792,1017982,1335784,797614,960351,1723231,482942,489157,539827,80098,437471,1245776,1109835,448858,1234326,2419196,1460459,2323050
163.5,288641,500148,185715,1469452,463537,1014764,986541,474059,205605,335942,3524,56804,971703,1058630,1333755,799472,939292,1606399,468724,443015,548657,65544,433965,1252657,1142093,465502,1219830,2384878,1258701,2254008
164.5,282394,498438,174999,1384757,454323,1031060,1031449,467597,194061,322282,2517,51911,926515,1099191,1335344,802172,919274,1491014,451847,401039,558670,53821,431387,1240034,1176136,487898,1207920,2354451,1084158,2184382
165.5,277132,497663,165578,1275609,445352,1036106,1071042,461599,183963,309397,1867,48126,886833,1138990,1340399,805518,900392,1378898,432648,363153,569666,44399,429704,1207768,1211601,516341,1198241,2327917,934795,2115084
166.5,272757,497730,157360,1147734,436605,1029042,1103691,456074,175215,297516,1445,45296,852261,1177325,1348718,809316,882731,1271497,411545,329188,581413,36837,428880,1156815,1248091,551177,1190455,2305156,808145,2046936
167.5,269177,498529,150262,1008100,428071,1009603,1127871,451010,167726,286815,1169,43307,822422,1213490,1360039,813374,866359,1169892,389007,298912,593646,30770,428871,1089183,1285181,592781,1184243,2285948,701578,1980658
168.5,266304,499931,144212,864123,419740,978164,1142259,446378,161415,277425,993,42074,796958,1246795,1374034,817506,851334,1074827,365517,272057,606067,25903,429629,1007778,1322416,641522,1179313,2269985,612497,1916856
169.5,264055,501785,139147,722841,411603,935719,1145832,442129,156211,269437,886,41541,775536,1276588,1390295,821528,837698,986747,341551,248337,618343,21996,431095,916158,1359319,697721,1175395,2256885,538466,1856023
170.5,262354,503925,135014,590214,403654,883801,1137951,438200,152048,262909,830,41678,757854,1302284,1408328,825268,825481,905843,317552,227464,630105,18856,433207,818234,1395394,761602,1172248,2246205,477282,1798533
171.5,261131,506163,131775,470654,395889,824353,1118414,434517,148872,257873,819,42478,743633,1323380,1427541,828560,814700,832102,293910,209158,640955,16330,435893,717941,1430137,833232,1169658,2237455,427009,1744655
172.5,260318,508298,129399,366833,388304,759565,1087494,430991,146636,254344,848,43953,732620,1339476,1447236,831252,805361,765350,270955,193158,650466,14295,439076,618943,1463042,912455,1167441,2230109,385985,1694552
173.5,259857,510112,127867,279755,380896,691702,1045925,427530,145302,252319,920,46140,724579,1350289,1466609,833206,797453,705295,248947,179220,658197,12655,442669,524386,1493614,998829,1165440,2223616,352814,1648295
174.5,259692,511379,127171,209038,373665,622944,994864,424035,144838,251785,1045,49092,719292,1355661,1484750,834298,790955,651563,228080,167126,663698,11334,446580,436737,1521377,1091564,1163530,2217415,326338,1605871
175.5,259775,511870,127315,153292,366608,555245,935820,420405,145220,252718,1238,52884,716549,1355562,1500653,834424,785833,603733,208485,156681,666526,10272,450710,357705,1545886,1189467,1161609,2210945,305621,1567192
176.5,260064,511354,128313,110532,359724,490243,870554,416539,146428,255083,1525,57606,716141,1350084,1513233,833495,782037,561355,190237,147714,666262,9421,454955,288251,1566740,1290910,1159604,2203657,289919,1532108
177.5,260521,509612,130191,78537,353013,429204,800970,412342,148447,258831,1942,63366,717859,1339439,1521353,831446,779503,523976,173363,140077,662530,8744,459205,228663,1583587,1393831,1157462,2195025,278656,1500409
178.5,261115,506439,132986,55120,346473,373008,728999,407725,151267,263902,2548,70287,721481,1323938,1523863,828229,778153,491150,157853,133644,655015,8212,463346,178680,1596136,1495758,1155152,2184558,271406,1471840
179.5,261822,501655,136747,38313,340104,322175,656497,402608,154875,270212,3428,78497,726767,1303981,1519652,823818,777891,462449,143664,128309,643483,7801,467265,137629,1604164,1593889,1152656,2171812,267875,1446106
180.5,262622,495114,141536,26448,333904,276906,585147,396928,159261,277652,4703,88131,733454,1280035,1507697,818204,778604,437470,130737,123986,627802,7495,470844,104576,1607517,1685197,1149971,2156396,267885,1422875
181.5,263500,486708,147423,18187,327873,237144,516397,390631,164411,286087,6545,99316,741249,1252613,1487133,811401,780159,415837,118994,120604,607957,7278,473971,78451,1606118,1766587,1147101,2137981,271369,1401791
182.5,264448,476377,154493,12498,322010,202640,451413,383684,170306,295340,9192,112165,749823,1222258,1457313,803437,782406,397203,108353,118113,584062,7140,476533,58155,1599963,1835068,1144056,2116304,278357,1382475
183.5,265462,464110,162839,8609,316313,173012,391060,376070,176917,305197,12958,126761,758810,1189520,1417870,794359,785173,381250,98726,116473,556366,7074,478425,42638,1589121,1887945,1140846,2091174,288976,1364532
184.5,266542,449951,172562,5966,310781,147800,335911,367793,184209,315400,18238,143143,767803,1154943,1368763,784225,788269,367688,90026,115663,525250,7071,479548,30949,1573730,1923002,1137475,2062470,303448,1347560
185.5,267690,433994,183770,4172,305412,126512,286266,358872,192130,325648,25497,161291,776358,1119048,1310314,773108,791482,356248,82168,115675,491220,7127,479814,22262,1553991,1938663,1133946,2030145,322082,1331155
