particle_size,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,24_600_1_00,24_600_1_01,24_600_1_02,24_600_2_00,24_600_2_01,24_600_2_02,29_800_1_00,29_800_1_01,29_800_1_02,29_800_2_00,29_800_2_01,29_800_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02,6_500_1_00,6_500_1_01,6_500_1_02,6_500_2_00,6_500_2_01,6_500_2_02,11_500_1_00,11_500_1_01,11_500_1_02,11_500_2_00,11_500_2_01,11_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,19_600_1_00,19_600_1_01,19_600_1_02,19_600_2_00,19_600_2_01,19_600_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02,1_500_1_00,1_500_1_01,1_500_1_02,1_500_2_00,1_500_2_01,1_500_2_02,7_500_1_00,7_500_1_01,7_500_1_02,7_500_2_00,7_500_2_01,7_500_2_02,16_500_1_00,16_500_1_01,16_500_1_02,22_800_1_00,22_800_1_01,22_800_1_02,22_800_2_00,22_800_2_01,22_800_2_02,27_800_1_00,27_800_1_01,27_800_1_02,27_800_2_00,27_800_2_01,27_800_2_02,33_500_1_00,33_500_1_01,33_500_1_02,33_500_2_00,33_500_2_01,33_500_2_02
51.5,0,0,3567,31,0,0,26915,393729,31224,407309,102565,16973,938,8303,180351,51293,45508,546744,0,6,0,58,5727,9,42155,1154,1083,5324,2429,15257,76,1007746,200369,645245,1514557,238988,140824,13252,173630,123664,3523,122944,388041,621697,1867511,591141,459392,115007,2,2114,63031,4,94991,2004,290,13413,0,20254,20053,5688,0,0,829,24,0,778,3,1,22156,0,0,13,30779,25730,16,16471,37220,59563,404600,439993,735226,10727,772,69,4595,7370,14679,19445,1091067,113,823636,635049,801922,67210,119563,53725,2827,17108,108634
52.5,0,0,4026,80,0,0,50524,573139,60965,544519,154502,37343,2359,16594,279859,103143,85086,770658,0,14,0,92,10056,18,76977,2352,2482,14336,6786,24723,373,1200858,310863,859103,1888290,377769,188957,24091,254278,180054,9838,184127,620820,815785,2402412,814195,633169,187683,7,6584,88141,13,86663,3741,642,23084,0,36144,31108,11508,0,0,1540,47,0,721,6,5,31868,0,2,48,54051,45652,60,28493,74218,105678,615020,607686,1154469,24789,2171,207,8586,12872,22158,47684,1508237,491,1092452,821656,913587,87123,189512,64439,6557,25574,153428
53.5,0,0,4656,197,0,4,90493,801421,112640,706070,226938,74844,5528,30497,414614,195395,150696,1041114,2,31,0,149,16919,33,133459,4627,5447,34464,16661,40405,1578,1401001,464247,1114332,2261492,588090,256722,42162,363044,262702,25423,271119,942972,1069721,2991786,1093051,843811,298782,23,18607,118585,38,77294,6809,1374,38941,2,61580,48140,22635,0,2,2774,92,0,681,14,18,43922,0,11,167,90632,76138,221,46981,139814,178480,891718,819127,1731655,51610,5463,581,15693,21757,32535,103744,2040793,1873,1412309,1035757,1034712,112477,290285,76945,14546,38001,213920
54.5,0,1,5532,464,0,20,154847,1079081,197169,889896,325501,138174,12070,52116,586078,348394,252967,1352956,8,71,0,244,27355,63,220062,8815,11519,74763,36377,66133,5766,1607373,669078,1413305,2615776,899382,352286,71175,507604,383038,60882,392174,1364887,1397790,3621079,1434660,1091418,462597,69,47571,154275,107,68825,12083,2864,64308,14,100252,74155,43087,0,7,4841,179,2,664,29,58,58337,0,49,525,145968,120176,785,74338,249218,287835,1241503,1081819,2486438,97543,12408,1526,28004,35624,46606,203037,2691696,6363,1778047,1279114,1168865,144978,429360,92277,30812,56189,294237
55.5,0,5,6768,1049,0,88,253475,1402455,327663,1092674,456538,237490,24636,83737,790941,584583,403059,1698308,25,156,0,406,42618,116,345975,16309,23517,147900,71613,107630,18356,1820498,932965,1758169,2939229,1346625,486633,116130,697302,555610,135309,556761,1889907,1814213,4276367,1844544,1374949,695100,191,109772,195033,284,62204,20910,5838,103788,72,156180,113336,79000,0,23,8195,343,10,675,60,171,75112,0,197,1491,227023,180604,2667,113597,421022,444596,1670401,1404122,3425388,168852,25662,3756,48680,56575,65314,362172,3447713,19378,2178766,1555658,1320152,186855,613022,111888,62232,82692,398967
56.5,0,19,8533,2271,0,322,397496,1763662,518428,1310348,626964,383818,47207,127872,1020954,923621,610877,2068247,68,331,0,684,64138,213,520229,29374,46256,269535,128999,172949,51326,2042104,1261682,2150677,3227982,1966365,673899,183493,943002,797199,279505,774989,2513225,2331372,4946166,2325344,1692463,1012527,484,228342,240708,722,57776,35281,11659,163371,310,233304,171183,138844,3,72,13463,647,38,722,121,476,94296,0,708,3819,342588,259841,8586,168627,675267,659677,2184478,1795083,4538259,270322,48730,8668,82251,87250,89779,596186,4276588,53255,2598855,1871560,1493142,240960,844979,137774,119686,121084,532940
57.5,0,64,11085,4700,0,993,598093,2151261,783631,1538786,844004,588535,85367,187478,1264190,1375832,883035,2454397,173,682,0,1163,93449,386,750704,51593,87250,456736,215804,272628,127117,2274926,1658180,2591782,3485683,2789316,931176,281341,1256485,1124482,537542,1056636,3222161,2957708,5622352,2875264,2041286,1429583,1135,428416,291283,1756,55625,58026,22825,250297,1141,335032,254408,232908,8,215,21483,1203,130,815,240,1240,116076,3,2271,8816,503601,359712,25826,244382,1030131,942884,2790154,2264045,5796940,404266,85635,18776,134803,130829,121338,916303,5129447,132805,3020411,2234637,1692791,310849,1125156,172645,218963,176259,700899
58.5,3,203,14814,9291,3,2622,864917,2551505,1135982,1774428,1114797,863054,146507,266360,1507405,1935925,1221067,2849961,406,1352,0,1984,132075,693,1043194,88469,156915,725600,340085,419209,281260,2522488,2121535,3080999,3721569,3830107,1277355,419432,1649229,1550104,964393,1409796,3997616,3695620,6300203,3486871,2418083,1957552,2487,726984,346954,4094,55809,92973,43734,372504,3620,463870,370422,371672,22,597,33330,2199,401,974,463,3022,140836,21,6530,18394,723382,481431,71707,347168,1497678,1301650,3493444,2820021,7157601,570356,140316,38197,213915,190968,161599,1329113,5949025,301945,3426448,2653146,1924286,400816,1449043,220152,380827,254742,907097
59.5,14,606,20320,17532,10,6011,1204312,2949980,1585829,2014815,1445829,1218627,239935,369721,1738684,2579592,1620313,3249942,885,2577,1,3386,181396,1230,1400529,148149,267608,1088308,511390,625869,560795,2788849,2645996,3615602,3948034,5076496,1730553,609183,2130529,2077849,1617781,1839260,4816225,4539816,6977781,4146700,2818829,2602448,5141,1121416,408183,9156,58499,145027,81781,537611,10001,621218,526316,563094,55,1555,50329,3954,1104,1229,875,6909,169201,110,16874,34831,1017629,625786,181774,484823,2079624,1739780,4297841,3470772,8565767,766253,215926,73068,328193,271677,212507,1837289,6681542,628386,3803991,3134036,2192804,515838,1807839,285134,629551,364929,1154819
60.5,55,1686,28506,31559,29,12158,1617740,3333287,2140880,2258923,1842180,1666101,376816,504809,1949541,3265032,2069776,3650611,1802,4716,3,5760,242509,2159,1821774,242178,431121,1549987,741856,904037,1016273,3078288,3220322,4189763,4178357,6481972,2303961,863526,2705072,2698542,2544392,2344892,5652646,5476442,7654933,4835954,3238713,3363241,10101,1583974,475711,19654,64082,220072,148662,751480,24372,807379,727378,809512,126,3793,74057,6979,2749,1635,1623,14843,202053,463,39324,60243,1403925,793491,417102,666681,2764392,2256327,5200905,4221610,9963181,988670,314243,131600,486306,377115,276427,2441203,7288050,1201084,4146193,3680811,2503110,661392,2189449,373829,989472,517119,1445920
61.5,199,4373,40721,54181,81,22057,2100799,3690500,2806549,2507288,2306589,2215390,569791,681616,2135917,3939744,2552983,4048449,3440,8275,7,9729,316088,3741,2301445,386013,655180,2105840,1047293,1260331,1688028,3394914,3827733,4793809,4424950,7965755,3000524,1196544,3370389,3388728,3763558,2920334,6481616,6483214,8332159,5532252,3672054,4230058,18983,2067431,550562,40478,73254,324597,261518,1016592,53045,1021718,975461,1105366,266,8661,106315,12076,6240,2279,2950,30002,240530,1572,82988,95907,1900469,985680,861466,903133,3526543,2844683,6190188,5073972,11294926,1234405,435408,223516,695543,511319,356230,3140452,7751208,2114582,4453010,4291302,2859002,843091,2580089,493953,1479735,723146,1780426
62.5,640,10566,58927,88732,217,36500,2643106,4014146,3586625,2761951,2838410,2874461,832028,913518,2298037,4550759,3049694,4438893,6197,13921,15,16271,402297,6397,2828834,598871,940618,2739222,1447729,1693534,2591104,3742148,4446689,5413806,4698109,9422299,3807712,1622781,4114803,4113480,5253994,3552427,7279581,7530507,9009517,6211986,4112283,5182477,34325,2519778,634023,79941,87144,464978,443160,1330668,104369,1262875,1267679,1436920,528,18519,149093,20464,13015,3306,5256,57120,285991,4419,159356,141806,2523733,1204465,1597613,1204600,4329097,3491978,7239636,6023879,12515323,1501036,578082,358691,960111,677884,455381,3934503,8075705,3437901,4730500,4955838,3262575,1066111,2966116,654527,2108303,995372,2156266
63.5,1855,23735,85880,138692,551,56008,3229151,4300627,4483879,3026284,3432587,3647774,1175478,1217700,2439452,5055035,3538143,4815211,10597,22470,33,26865,500747,10777,3387626,902334,1281060,3421475,1966725,2192593,3705172,4122091,5052595,6031673,5005145,10738811,4694368,2156066,4916615,4832876,6949343,4221615,8025922,8583238,9685663,6852704,4552039,6188289,59992,2900108,727625,151269,107482,646429,720320,1685957,187808,1528955,1595981,1784361,997,37099,204504,33912,25145,4951,9175,102498,339965,10533,279965,196634,3284878,1453504,2662690,1579792,5128391,4178943,8308110,7060521,13591586,1787178,739960,545093,1279568,879599,578011,4822011,8283338,5174098,4989120,5656469,3713348,1334431,3335656,865284,2867014,1344899,2569187
64.5,4870,49510,125282,207095,1323,80955,3839953,4550101,5500155,3304746,4078846,4534256,1608242,1615030,2565736,5426791,3997420,5167822,17302,34857,70,43689,610524,17866,3956162,1317142,1665695,4114134,2628567,2736502,4974316,4534782,5620289,6625993,5349721,11815907,5611629,2807755,5745112,5509982,8745485,4903423,8703897,9603317,10357053,7434967,4983397,7203505,101722,3187989,833112,274005,136847,871728,1119022,2069536,312434,1817597,1947880,2125608,1806,69701,274714,54882,45323,7591,15685,173448,404060,21827,452769,258300,4185128,1738519,4004147,2033321,5880342,4880419,9341624,8165239,14504953,2092355,918479,786483,1647828,1118091,728942,5798862,8405483,7226753,5241559,6367839,4207310,1649945,3679730,1135570,3729592,1779027,3012855
65.5,11675,95850,181785,295815,3012,111836,4455205,4765957,6635650,3602625,4761343,5525111,2131286,2128933,2683207,5659945,4409620,5484305,27137,52093,150,69830,730275,29113,4508624,1858019,2083803,4773588,3452324,3296381,6317262,4977434,6126892,7173542,5731286,12585094,6498882,3584333,6563494,6117490,10518047,5570857,9301372,10552438,11017351,7943416,5398223,8174474,167797,3383862,952397,474671,179006,1139971,1657131,2464670,485277,2125939,2308239,2440429,3167,122996,361847,86632,76743,11813,26240,276945,479827,40267,678546,324679,5210759,2067755,5469590,2563026,6546589,5566711,10280024,9311271,15249581,2416615,1111544,1080589,2053148,1393505,913651,6855356,8475738,9394281,5500492,7059888,4736022,2011595,3992752,1472724,4653790,2298372,3479153
66.5,25724,172307,260749,404917,6495,149570,5055472,4954030,7887204,3925781,5459002,6601952,2735237,2782614,2797923,5765844,4761444,5750251,41116,75238,315,109501,858354,46576,5017286,2527167,2528736,5357396,4442215,3839325,7644048,5443788,6554476,7651417,6144635,13018107,7293843,4484558,7333277,6640999,12144595,6197333,9811381,11395006,11657083,8367093,5788611,9042623,269783,3503101,1087511,785767,239365,1445721,2335696,2852948,710005,2450501,2661607,2713580,5423,204255,467899,133231,122861,18503,42922,417630,568591,67623,949076,394307,6329006,2452342,6847722,3157704,7099153,6205872,11067206,10464533,15829951,2760006,1318111,1418466,2479227,1704264,1138118,7973222,8524451,11405104,5776450,7701980,5285969,2414707,4272452,1880128,5587436,2894461,3958613
67.5,52381,288164,367596,532270,13271,195788,5624056,5121745,9245643,4280404,6146678,7735856,3398376,3594128,2914982,5767903,5045049,5950943,60495,105391,652,168182,992978,73072,5455634,3308092,2999643,5830776,5575151,4333064,8872933,5923763,6891986,8039438,6579713,13126444,7943991,5496546,8019234,7078609,13524724,6759602,10232437,12101000,12263614,8699260,6147344,9751562,423232,3568220,1240520,1242217,325538,1778862,3132303,3216724,986310,2787078,2994448,2936256,9123,320002,594638,199417,187077,28943,68595,595735,671254,105500,1248171,466810,7486595,2906496,7941572,3796113,7522794,6766789,11662175,11585616,16257605,3122024,1538574,1785413,2907238,2046940,1408519,9123416,8575611,12987013,6075841,8267438,5838372,2850722,4519379,2355302,6476826,3548823,4440939
68.5,99089,449827,506718,673587,25700,253074,6148249,5277308,10692444,4672771,6797144,8887911,4086976,4569194,3038116,5695344,5258130,6073626,86848,143724,1333,252639,1132409,112311,5801785,4162249,3500522,6171543,6788986,4750256,9942240,6403622,7136065,8322417,7021830,12952880,8415857,6595472,8593741,7437847,14592844,7240156,10568482,12648475,12821535,8937043,6468307,10255264,648072,3602491,1413407,1874858,447992,2125377,3999885,3541287,1310092,3130699,3296699,3105944,15159,474370,743518,290262,272361,44900,107007,805828,788100,155656,1555299,543026,8612447,3447446,8632392,4447970,7814944,7222686,12047412,12632919,16547914,3501096,1774954,2163307,3318369,2416277,1730731,10265609,8645673,13943647,6399070,8737222,6369729,3307481,4736199,2888577,7275119,4234394,4915553
69.5,174940,658518,680031,822922,47194,325177,6619865,5429026,12196274,5108972,7383680,10011574,4758633,5692646,3169474,5577779,5403293,6109891,122154,191550,2688,370676,1275099,168950,6041459,5030776,4037249,6372306,7977921,5071503,10814795,6866788,7290689,8491858,7452457,12558834,8699449,7742704,9039654,7731519,15321791,7628716,10828406,13025397,13313534,9081069,6746804,10525307,968325,3626222,1607913,2701685,620687,2469000,4872843,3816358,1674351,3475737,3562433,3225208,24968,667661,915593,410609,380853,68668,162798,1037147,918647,220491,1850345,624918,9625278,4094850,8902951,5077167,7983741,7554404,12231777,13566548,16717379,3894167,2030932,2533711,3696293,2805368,2109626,11350083,8743645,14204782,6738814,9101766,6853218,3770102,4926944,3462833,7948597,4919308,5372124
70.5,289475,909448,885541,973524,82261,417210,7035098,5584795,13710278,5594583,7882881,11056779,5368187,6920768,3309555,5441534,5486955,6057592,168901,250400,5337,530552,1419816,248533,6169746,5842221,4613467,6439642,9002316,5286677,11475724,7295367,7365848,8546764,7850681,12011658,8807073,8887134,9351275,7973828,15718577,7922614,11025113,13230462,13721760,9135194,6979737,10555175,1410643,3655372,1825336,3718914,861534,2793404,5679291,4036723,2070516,3816176,3789680,3300043,40849,895652,1111451,564317,513425,103031,241342,1275675,1061598,303538,2117738,715385,10445227,4869316,8818818,5646662,8044959,7752753,12247305,14352413,16781655,4296462,2311796,2880897,4029068,3205987,2548157,12322099,8871795,13830768,7078754,9360633,7261018,4222343,5096348,4054607,8479566,5572235,5801028
71.5,450749,1192975,1116428,1118846,136279,535822,7393868,5751742,15171200,6134255,8277173,11975197,5874830,8177918,3457222,5307824,5518002,5921735,230178,322098,10408,739968,1565718,357249,6191275,6524880,5226153,6390904,9716136,5394647,11926224,7672175,7375637,8493428,8195215,11374665,8767781,9969061,9533533,8177495,15815418,8126156,11174212,13272727,14029602,9106229,7165628,10360397,2001155,3701671,2066283,4894881,1192363,3084447,6355520,4202029,2489898,4146005,3979702,3338304,66429,1149994,1331158,753421,669231,151110,348343,1507231,1214908,409865,2348722,818069,11007025,5789516,8488422,6123891,8018674,7819393,12141510,14965773,16754362,4701471,2624321,3194048,4310143,3609064,3046338,13128024,9026580,12975579,7393320,9520362,7567306,4648257,5249313,4636509,8865878,6167673,6193730
72.5,663063,1497253,1361171,1253461,214954,689283,7698853,5935989,16501526,6731182,8556596,12725713,6248393,9360906,3609819,5192380,5506442,5714071,309727,408801,19888,1004641,1712384,501463,6118835,7020335,5861594,6249901,10006151,5401851,12176273,7982942,7336222,8344317,8466738,10701087,8619795,10926383,9599846,8352065,15659400,8249201,11292502,13170041,14223659,9003580,7304514,9974658,2760380,3773420,2330393,6169684,1638041,3331957,6857893,4315986,2924954,4459706,4136031,3348454,107297,1419626,1574214,977371,845293,216100,489178,1720426,1375993,546308,2541556,937187,11271259,6867354,8024978,6485342,7926293,7766057,11968103,15393599,16646555,5101208,2976611,3468250,4538444,4005243,3600209,13721824,9199651,11830932,7649221,9591361,7751512,5033799,5390529,5180521,9117920,6689645,6543075
73.5,925079,1811190,1604944,1373702,323499,887353,7954424,6142509,17615442,7386465,8719509,13279012,6473150,10352794,3763371,5105962,5462247,5451490,411911,512971,37127,1326632,1859790,687011,5970895,7294096,6492755,6042621,9827700,5320264,12238550,8218222,7264013,8116333,8650159,10031702,8403244,11702140,9569355,8503235,15303301,8305311,11396415,12946548,14295592,8838704,7397725,9443196,3696476,3876432,2616079,7461925,2224306,3530704,7168750,4385238,3370147,4752704,4263548,3338713,171819,1692808,1839525,1232524,1036268,300918,667995,1908482,1542020,721499,2700176,1077371,11230591,8100836,7522701,6719230,7788305,7612333,11778830,15635332,16466709,5486753,3377868,3704308,4717683,4385492,4201020,14070336,9378898,10576233,7809366,9584749,7801186,5368144,5524226,5661490,9254370,7132866,6843504
74.5,1229034,2126579,1832052,1477946,465689,1140761,8165642,6375017,18428606,8098353,8772180,13620400,6548406,11044265,3912898,5055261,5394467,5153639,541539,637264,67514,1702718,2008248,918303,5768715,7340294,7079230,5793863,9219902,5165252,12124789,8374580,7174275,7828794,8736426,9395150,8154728,12251927,9464099,8632936,14798847,8309833,11500571,12629698,14243499,8624385,7447605,8815385,4798007,4014853,2920310,8681472,2974036,3680466,7295566,4418159,3822268,5021736,4367725,3316560,272040,1959158,2125384,1512070,1234560,407863,886690,2069537,1710247,945526,2832144,1243466,10909346,9465020,7048220,6825866,7622831,7382601,11617960,15701967,16221057,5849025,3838037,3907707,4855191,4741691,4834836,14156178,9549619,9348721,7839125,9509896,7713841,5644461,5654038,6060125,9297870,7501445,7091187
75.5,1561529,2438883,2028721,1566543,643044,1460096,8337443,6635885,18870495,8861433,8727404,13750412,6486246,11356904,4052840,5043828,5310676,4840389,703493,784305,119244,2123266,2158305,1197338,5533672,7179679,7570928,5525088,8292325,4953654,11844841,8454803,7080225,7501519,8723523,8809787,7904193,12549627,9306575,8739908,14192626,8278189,11616538,12247276,14072513,8373891,7457205,8138245,6028258,4191740,3238505,9744849,3902015,3785321,7264992,4423788,4280219,5265040,4454104,3288493,424465,2211187,2429458,1806459,1430921,538361,1143966,2205716,1878307,1229062,2946616,1440221,10357006,10902707,6642155,6816016,7444888,7102805,11519639,15613760,15914135,6179691,4367236,4087174,4960577,5067141,5482775,13978003,9695831,8235096,7713849,9373016,7497333,5860098,5782935,6364926,9271434,7805901,7284085
76.5,1905763,2746772,2185419,1641500,854376,1853965,8474045,6926048,18896843,9665845,8602513,13683304,6307583,11260835,4177566,5072847,5216702,4529700,902102,956363,204018,2572056,2310615,1522818,5285243,6852411,7915728,5253452,7189969,4702250,11408026,8467144,6992583,7153236,8616514,8286109,7673847,12590258,9117881,8820578,13524225,8224547,11751833,11824883,13794465,8100117,7429997,7451957,7323647,4409391,3564591,10588936,5008835,3852480,7114604,4410984,4744339,5482369,4527958,3259976,650337,2445052,2748791,2104291,1615574,692879,1434728,2321593,2044396,1581756,3052715,1671817,9637904,12318291,6325127,6707973,7266201,6797675,11507378,15397068,15549419,6472062,4974893,4253223,5044474,5356946,6122001,13548718,9801738,7277790,7425526,9176912,7168659,6016209,5913212,6572799,9195928,8059591,7421954
77.5,2244604,3050927,2298073,1706023,1095854,2326424,8578623,7244893,18498995,10496649,8417185,13443974,6037807,10780600,4281932,5141664,5116604,4236224,1140254,1154907,337353,3027371,2465793,1889549,5039797,6408473,8069887,4991698,6053516,4426673,10825910,8423827,6919460,6800473,8426679,7829095,7478471,12389487,8916501,8870086,12825933,8160935,11909148,11384141,13426665,7814846,7369618,6787640,8598260,4669451,3891258,11179397,6275222,3890967,6884988,4387847,5215383,5674815,4594105,3235477,974899,2660546,3079803,2393546,1779684,871037,1750005,2422632,2207318,2009791,3158443,1941168,8820125,13579620,6104253,6524204,7095348,6488769,11594665,15080951,15129965,6721803,5668492,4416937,5117518,5608231,6727445,12892735,9853236,6487417,6986189,8921729,6751477,6116979,6046510,6688436,9088640,8275435,7506279
78.5,2563577,3352610,2368005,1764047,1361580,2874002,8653209,7590152,17707339,11333521,8191414,13064086,5703047,9987511,4361800,5248070,5012827,3970728,1418344,1380118,538114,3464357,2624270,2288330,4810152,5898546,8008303,4748602,4990709,4140718,10115357,8339204,6866455,6456946,8169949,7440158,7326456,11980144,8717635,8883370,12123321,8096777,12085796,10941718,12990030,7528205,7279682,6167059,9754969,4972816,4210418,11512313,7658554,3910437,6613785,4361382,5693312,5844507,4656797,3218576,1425099,2860519,3418308,2662900,1916839,1071879,2077544,2513977,2366397,2512775,3270032,2249014,7966215,14532384,5978260,6288286,6938091,6193435,11785838,14694073,14658997,6927349,6451914,4589098,5189618,5820187,7274072,12043275,9839315,5855291,6426512,8606422,6272912,6168640,6183854,6722753,8962737,8463497,7540142
79.5,2852961,3652400,2400829,1819826,1644504,3482987,8698801,7957805,16587477,12150947,7943909,12578157,5327532,8981808,4414464,5388376,4906482,3740197,1733222,1630409,826872,3858299,2786153,2706424,4605689,5367249,7731216,4529647,4065611,3855983,9300660,8227931,6836864,6133358,7864992,7118562,7221056,11406738,8532960,8856190,11436194,8038762,12273424,10509081,12506922,7248350,7163650,5603629,10701173,5319367,4513845,11609779,9093331,3920266,6332244,4337351,6176007,5994223,4719652,3212079,2025472,3050014,3759546,2902924,2024140,1294225,2402987,2599709,2521280,3080541,3391595,2592863,7127162,15028193,5940735,6022535,6797765,5924557,12076669,14262271,14140391,7089943,7323445,4779640,5269516,5993947,7739351,11040235,9753156,5363085,5789867,8230583,5760340,6178477,6325699,6690816,8827352,8629567,7528033
80.5,3108623,3949277,2404827,1877626,1937459,4127944,8715616,8342014,15229890,12919087,7691022,12020190,4932126,7871115,4438904,5557338,4797686,3548373,2077439,1902074,1222931,4188103,2951110,3128607,4432818,4849459,7264793,4337750,3302828,3581765,8413807,8103460,6831915,5837532,7531267,6862337,7161551,10719217,8370675,8786001,10779589,7990975,12458047,10092836,11999074,6981383,7024754,5104071,11365193,5707589,4793889,11511762,10496584,3928976,6063946,4320265,6658080,6126982,4785593,3218135,2792481,3235360,4098244,3106944,2102597,1537020,2711449,2682535,2671688,3690828,3524944,2965974,6339879,14961081,5981713,5746499,6675647,5690867,12454549,13806959,13579027,7213311,8273687,4997334,5364559,6132319,8105537,9928516,9592760,4989103,5123812,7796212,5238720,6153953,6471990,6609701,8688045,8774706,7475600
81.5,3331611,4240147,2389307,1941516,2234052,4772443,8703450,8735140,13735834,13605385,7446199,11421169,4533796,6751782,4435846,5748003,4685934,3396483,2439114,2189176,1740227,4439204,3118302,3538648,4295576,4369367,6655416,4173913,2699295,3325143,7492498,7976989,6850982,5574736,7187358,6668747,7144203,9967174,8235714,8672579,10164657,7955190,12620582,9695451,11485890,6731446,6865988,4670204,11708641,6134119,5044191,11266943,11777884,3943955,5825062,4313465,7129909,6245657,4856779,3238337,3728339,3423372,4428710,3271488,2156784,1799575,2989156,2763794,2817159,4309019,3669470,3356644,5627536,14300561,6088091,5476226,6571281,5497561,12898422,13344358,12980988,7303067,9283804,5249613,5480628,6239425,8361363,8756284,9361008,4711774,4471820,7309022,4728812,6102049,6622213,6496591,8547459,8895605,7389357
82.5,3526901,4519794,2363303,2015252,2529270,5372552,8662077,9127852,12203041,14176895,7219868,10807492,4145693,5697234,4407620,5951553,4570466,3283960,2802660,2483754,2382836,4605251,3286369,3920968,4196219,3941471,5959786,4037744,2236872,3091187,6576296,7856882,6891773,5348099,6849738,6534413,7162998,9195322,8130029,8518320,9599362,7931261,12738006,9316199,10983301,6500941,6690127,4300581,11731301,6593302,5260246,10924704,12852079,3971402,5625405,4319239,7577129,6352644,4934531,3273796,4815957,3620722,4744966,3396273,2193937,2081686,3224841,2843682,2956837,4890827,3822085,3748144,5001681,13107123,6243371,5224146,6482750,5346986,13378904,12885417,12353602,7365961,10324680,5542423,5622140,6320284,8502905,7572582,9065164,4511315,3867533,6778961,4246348,6028851,6775443,6367321,8406041,8985588,7276371
83.5,3701769,4781222,2334745,2102209,2819717,5882824,8591628,9509368,10714439,14603132,7019625,10200254,3777565,4754141,4357856,6157253,4450592,3209048,3150421,2776391,3141141,4688274,3453483,4262200,4135720,3572546,5234268,3927857,1892041,2883246,5701973,7748473,6950485,5159047,6532035,6455150,7210226,8440646,8052904,8328203,9089020,7917572,12785255,8952174,10503194,6290826,6499775,3991805,11467672,7076852,5439761,10529443,13651842,4016418,5469752,4338948,7980763,6449598,5019258,3325186,6016755,3833476,5040933,3483836,2222829,2383584,3410672,2921584,3089341,5388023,3977252,4119613,4465116,11521472,6427260,4999357,6406907,5239285,13859056,12436251,11705324,7409109,11357601,5880033,5792085,6380391,8533504,6424081,8715914,4370375,3332446,6219819,3802032,5939358,6930386,6235434,8262748,9036091,7143931
84.5,3864189,5016314,2310086,2205340,3103528,6263562,8492907,9867846,9331682,14859100,6850603,9615178,3436283,3944745,4291074,6352576,4325955,3169237,3464969,3057075,3989868,4697475,3617482,4552380,4114124,3263879,4526507,3842151,1641827,2703276,4899381,7654176,7021964,5007695,6244763,6425592,7276991,7731200,8001269,8109421,8636717,7911502,12737834,8599294,10053340,6100920,6297435,3739495,10977030,7573727,5582727,10117434,14137023,4083158,5359064,4373159,8318210,6537253,5110396,3392760,7272479,4066740,5310656,3538920,2252753,2705757,3542607,2996451,3212728,5756186,4127190,4448019,4014774,9730170,6615637,4808122,6339598,5172878,14296270,11998909,11045478,7439302,12336854,6264766,5992055,6425319,8462867,5351314,8326120,4274228,2876637,5647997,3402100,5837486,7085400,6111689,8115705,9038410,6999251
85.5,4021493,5216686,2294253,2327123,3380051,6487500,8367599,10190925,8093645,14928051,6715908,9062993,3126367,3272565,4212245,6523607,4196709,3161543,3731569,3316216,4888801,4647099,3776061,4785632,4130745,3013274,3870906,3778006,1466640,2552170,4188903,7573761,7099897,4893171,5995399,6438680,7353711,7086261,7970029,7870771,8243638,7909893,12574887,8253212,9637710,5930213,6085568,3538946,10330575,8070321,5691237,9715820,14298722,4174999,5291470,4421746,8565178,6615323,5206372,3476336,8511067,4324373,5548577,3567746,2292815,3048652,3620225,3067158,3324575,5962558,4262343,4711026,3644163,7921124,6781322,4654432,6275901,5144792,14645468,11572335,10383892,7462479,13214261,6696629,6222247,6460390,8305554,4385235,7909505,4210819,2501313,5080746,3049186,5726202,7238502,6003932,7962781,8985453,6849196
86.5,4179348,5374609,2290802,2469478,3649388,6544092,8218346,10466396,7018775,14803490,6617049,8550051,2850466,2728984,4126369,6655764,4063611,3182654,3940236,3545640,5786429,4553991,3927015,4960271,4184206,2816628,3287889,3732408,1351114,2430069,3580946,7504744,7177054,4813862,5788689,6485080,7430646,6517398,7952436,7621905,7909346,7909481,12282297,7910072,9257006,5777132,5866644,3385533,9599325,8551039,5769088,9343056,14157610,4294679,5262971,4483986,8698463,6682495,5304620,3575263,9655378,4608718,5749816,3577305,2351606,3412312,3646181,3132801,3422156,5991832,4372181,4890249,3345191,6245671,6895926,4540534,6210424,5150820,14863454,11153380,9730477,7483375,13944993,7172900,6481467,6490403,8079174,3545023,7479435,4170779,2201952,4534297,2743273,5607736,7387356,5917202,7802079,8873236,6700068
